name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,spkID,speaker_gender,non_likable,secure,attractive,unsympathetic,indecisive,unobtrusive,distant,bored,emotional,not_irritated,active,pleasant,characterless,sociable,relaxed,affectionate,dominant,unaffected,hearty,old,personal,calm,incompetent,ugly,friendly,masculine,submissive,indifferent,interesting,cynical,artificial,intelligent,childish,modest
'w078_roadtown_d6_01.wav',37.07262,0.1809245,33.74302,36.00124,38.89697,5.153942,113.5259,106.9217,464.4689,879.938,0.4617335,1.06,0.0219182,0.3298886,0.7464384,0.7245203,9.583381,6.003779,11.96373,6.579915,0.2105482,1.1753069999999999,14.49032,1.292153,5.300868,2.597572,5.707066,2.625528,-2.702194,-5.615777,0.03760581,1.6021379999999998,1.3193469999999998,0.9574081,7.868981,0.6235073,7.771843,1.5064950000000001,16.226570000000002,0.8755601999999999,621.5666,0.4478602,1156.062,0.2347667,-105.6311,-0.8689372999999999,1649.543,0.2045754,781.8154,0.4888638,-97.30187,-0.8945335999999999,2800.815,0.1009809,559.9908,0.7054811,-99.17775,-0.8603656999999999,-11.058069999999999,-0.9073940999999999,19.6436,0.5981803000000001,0.03065371,1.458056,-0.01116686,-1.097201,0.32026720000000003,0.840741,21.66209,0.8387665000000001,2.477822,6.053586,5.605345,2.979635,-9.435164,-1.586593,-16.18111,25.583820000000003,0.03548419,0.0113533,0.10715839999999999,3.457689,2.653248,0.2044828,0.1406043,0.1524138,0.23492710000000003,-33.6471,78,female,57.73333333333333,54.66666666666666,47.4,45.46666666666667,39.06666666666667,42.266666666666666,57.33333333333334,47.6,46.0,60.8,61.13333333333333,46.0,51.4,52.2,53.33333333333334,41.4,57.86666666666667,52.0,48.0,40.8,38.93333333333333,52.2,45.26666666666666,52.6,55.26666666666666,30.0,43.4,49.8,45.2,53.8,46.46666666666667,51.8,49.73333333333333,43.26666666666666
'w078_roadtown_d6_02.wav',34.62063,0.1523056,33.194759999999995,35.00207,36.64631,3.45155,333.9405,220.207,66.36934000000001,45.11681,0.3398064,1.416113,0.001033966,0.1315363,0.6385539000000001,0.6375199,10.55974,7.6262229999999995,10.4145,8.222226,0.1580852,1.50594,14.64814,1.130267,5.660907,2.3892849999999997,4.678389,2.803125,1.599798,9.250678,0.04066335,1.819811,1.307253,0.9169780999999999,7.607203999999999,0.5997051999999999,6.869147,2.0821419999999997,18.359270000000002,0.8083054000000001,573.384,0.3483662,1226.465,0.217729,-132.1053,-0.6768755,1566.319,0.1616081,847.8688,0.41564179999999995,-125.6156,-0.6943415,2716.676,0.07148658,540.0289,0.5652086,-127.5729,-0.6621694,-13.002419999999999,-0.6612871,22.80206,0.4833581,0.0378681,1.160613,-0.01143964,-1.043432,0.32400609999999996,0.8685563000000001,27.121129999999997,0.4851689,1.840634,9.123794,3.4227550000000004,4.849782,-7.405005,-2.032476,-20.71687,31.555359999999997,0.02914551,0.01389024,0.0704242,2.092812,2.010969,0.1972727,0.1099662,0.307,0.4316607,-34.7548,78,female,57.73333333333333,54.66666666666666,47.4,45.46666666666667,39.06666666666667,42.266666666666666,57.33333333333334,47.6,46.0,60.8,61.13333333333333,46.0,51.4,52.2,53.33333333333334,41.4,57.86666666666667,52.0,48.0,40.8,38.93333333333333,52.2,45.26666666666666,52.6,55.26666666666666,30.0,43.4,49.8,45.2,53.8,46.46666666666667,51.8,49.73333333333333,43.26666666666666
'w078_roadtown_d6_03.wav',36.361309999999996,0.1831932,33.296040000000005,35.690979999999996,38.26883,4.972794,66.39817,36.00563,75.47282,55.547430000000006,0.3814274,1.290376,0.01030055,0.2206992,0.6484976,0.638197,8.643809,6.320334,6.7260800000000005,3.751929,0.181573,1.430987,14.3646,1.1789969999999999,5.886742,2.230852,6.429771,2.3966220000000003,2.865536,4.966195,0.03086976,1.175663,1.20904,0.9998826,8.023741000000001,0.6110499,7.687977,1.40755,18.62172,0.561288,573.1192,0.3183571,1177.396,0.21013539999999997,-125.1363,-0.7297108,1605.9229999999998,0.1457685,858.0565,0.49339390000000005,-119.156,-0.7318846999999999,2694.9970000000003,0.06986632,618.9755,0.6045837,-119.263,-0.7193507,-13.161520000000001,-0.7225983,21.4332,0.48501170000000005,0.0340245,1.227966,-0.01313526,-0.8039925,0.3400404,0.9018381,24.09085,0.6325708999999999,2.1278259999999998,7.073405999999999,6.075781,3.201807,-5.398204,-2.474457,-18.87846,29.100929999999998,0.005060473,0.01018256,0.07127412,2.272727,2.093245,0.20954539999999997,0.16032570000000002,0.24727270000000004,0.38407129999999995,-33.95932,78,female,57.73333333333333,54.66666666666666,47.4,45.46666666666667,39.06666666666667,42.266666666666666,57.33333333333334,47.6,46.0,60.8,61.13333333333333,46.0,51.4,52.2,53.33333333333334,41.4,57.86666666666667,52.0,48.0,40.8,38.93333333333333,52.2,45.26666666666666,52.6,55.26666666666666,30.0,43.4,49.8,45.2,53.8,46.46666666666667,51.8,49.73333333333333,43.26666666666666
'w078_roadtown_d7_01.wav',35.34082,0.1048827,33.238459999999996,35.50877,36.91507,3.6766010000000002,106.8074,165.7483,299.1113,622.9631,0.3744889,1.160476,0.001033966,0.23110820000000004,0.7381645,0.7371306,8.197492,5.795642,9.187686,6.442969000000001,0.15058970000000002,1.177298,17.2293,0.9081940999999999,4.113791,3.385791,7.367175,1.8592259999999998,0.233839,72.21129,0.03035337,2.30808,1.0802100000000001,1.1596469999999999,9.058332,0.4839362,10.13498,0.9222994000000001,18.21504,0.5755809000000001,603.649,0.3529705,1216.0330000000001,0.21145300000000003,-116.3437,-0.7914071,1613.4260000000002,0.1752981,873.2695,0.3914068,-110.9761,-0.7955639,2721.9040000000005,0.0829336,638.1953,0.6739085,-113.0536,-0.7612923,-13.11744,-0.7204329,22.02463,0.4713585999999999,0.04132332,0.9650185,-0.01003657,-1.147094,0.26295690000000005,0.6884809000000001,27.41198,0.48456750000000004,1.081479,14.81339,7.09638,2.31051,-7.944758,-2.28497,-21.24234,31.885540000000002,0.03122086,0.01458172,0.07136759,2.33489,1.7402950000000001,0.2753846,0.16738329999999998,0.2685185,0.3898215,-35.34431,78,female,57.73333333333333,54.66666666666666,47.4,45.46666666666667,39.06666666666667,42.266666666666666,57.33333333333334,47.6,46.0,60.8,61.13333333333333,46.0,51.4,52.2,53.33333333333334,41.4,57.86666666666667,52.0,48.0,40.8,38.93333333333333,52.2,45.26666666666666,52.6,55.26666666666666,30.0,43.4,49.8,45.2,53.8,46.46666666666667,51.8,49.73333333333333,43.26666666666666
'w078_roadtown_d7_02.wav',34.88763,0.1100055,33.12992,34.90746,36.715309999999995,3.5853879999999996,106.1412,128.3326,34.06951,30.7766,0.4084511,1.10055,0.008798951999999999,0.27530459999999995,0.7203602,0.7115613000000001,7.315894999999999,4.9124870000000005,6.709796000000001,5.547707,0.1366697,1.1771790000000002,18.24355,0.9116591000000001,5.490219000000001,2.5818950000000003,6.703055,2.4904830000000002,1.628803,9.57623,0.0312223,2.4354709999999997,0.8444914000000001,1.300585,10.02612,0.3982152,11.1448,0.9291568000000001,20.42775,0.5007837,544.3791,0.3261365,1250.059,0.20676509999999998,-105.6726,-0.8886973,1581.244,0.1642674,906.8018,0.47456000000000004,-103.5747,-0.8584685,2686.315,0.1020412,713.8167,0.7189515000000001,-106.0478,-0.8157566999999999,-13.92276,-0.6924647,23.56653,0.43596499999999994,0.03907251,1.033882,-0.01015806,-1.190234,0.21478560000000002,0.8060444999999999,28.977690000000003,0.42572440000000006,2.7639009999999997,5.77575,7.479628999999999,2.7000349999999997,-5.124194999999999,-3.077847,-20.863879999999998,31.4343,0.02140537,0.01397819,0.07580598,1.73449,1.472557,0.3545454,0.23858920000000003,0.2908696,0.35621090000000005,-34.50095,78,female,57.73333333333333,54.66666666666666,47.4,45.46666666666667,39.06666666666667,42.266666666666666,57.33333333333334,47.6,46.0,60.8,61.13333333333333,46.0,51.4,52.2,53.33333333333334,41.4,57.86666666666667,52.0,48.0,40.8,38.93333333333333,52.2,45.26666666666666,52.6,55.26666666666666,30.0,43.4,49.8,45.2,53.8,46.46666666666667,51.8,49.73333333333333,43.26666666666666
'w078_roadtown_d7_03.wav',36.50122,0.13972820000000002,33.20171,35.72566,39.3534,6.1516910000000005,120.0646,138.2102,80.97436,74.1096,0.2552512,1.365723,0.001033966,0.09101398,0.4615153,0.46048140000000004,5.462916000000001,4.958141,7.107761,4.80835,0.11274160000000001,1.409424,11.52876,1.4312479999999999,6.405001,1.908773,7.843675999999999,1.7934009999999998,2.3366569999999998,6.358109,0.03961454,1.8083200000000001,1.221058,0.9853018,8.596899,0.4909322,9.359793,1.2210729999999999,18.0115,0.5958139,593.7505,0.40237979999999995,1179.383,0.241587,-141.6736,-0.6094166,1602.2820000000002,0.1704359,808.4657,0.4910738,-136.5752,-0.6138099,2719.281,0.0959717,557.5464,0.6259689,-136.7463,-0.607838,-12.45297,-0.8023312,20.08727,0.5548867,0.02995876,1.535483,-0.0119383,-0.9315107,0.2421146,0.7760276999999999,23.71258,0.6963421999999999,1.8129099999999998,7.828705,10.315339999999999,1.802123,-8.905704,-1.648724,-20.470110000000002,30.72995,0.01892237,0.01350319,0.06561105,1.8906150000000002,1.8292680000000001,0.1862963,0.1183575,0.3396296,0.37636149999999996,-37.95775,78,female,57.73333333333333,54.66666666666666,47.4,45.46666666666667,39.06666666666667,42.266666666666666,57.33333333333334,47.6,46.0,60.8,61.13333333333333,46.0,51.4,52.2,53.33333333333334,41.4,57.86666666666667,52.0,48.0,40.8,38.93333333333333,52.2,45.26666666666666,52.6,55.26666666666666,30.0,43.4,49.8,45.2,53.8,46.46666666666667,51.8,49.73333333333333,43.26666666666666
'w078_roadtown_d8_01.wav',34.65015,0.1103001,33.16617,34.98767,36.537690000000005,3.3715129999999998,121.9973,109.9373,192.1411,249.7584,0.48421640000000005,0.8800068000000001,0.10896189999999999,0.38932449999999996,0.7754849,0.6665229,8.119603,5.440656,7.828614999999999,5.1100129999999995,0.20308520000000002,1.0098719999999999,20.588829999999998,0.9035323000000001,5.840186,2.656514,4.682192,3.320385,-1.533963,-10.81452,0.03492927,1.8662470000000002,1.01085,1.160649,8.649933,0.5138727,9.934858,1.29534,21.73244,0.5382913,563.3063,0.330229,1288.895,0.200927,-84.96285,-1.067727,1552.682,0.1639908,959.8149,0.3835854,-82.68991,-1.012569,2702.232,0.06996171,581.7334,0.5781436,-87.21185,-0.9169917999999999,-13.99422,-0.6844414000000001,24.17677,0.40827929999999996,0.03756041,0.9635197,-0.01113107,-0.9831574000000001,0.27361490000000005,0.7843896,30.003970000000002,0.4257768,3.9840489999999997,4.097114,3.734176,4.448283999999999,-7.091607000000001,-2.394968,-12.97078,21.37743,0.0004969324,0.008742576,0.09392784,3.359543,2.0818380000000003,0.3051724,0.24834099999999998,0.1719231,0.2496924,-34.11952,78,female,57.73333333333333,54.66666666666666,47.4,45.46666666666667,39.06666666666667,42.266666666666666,57.33333333333334,47.6,46.0,60.8,61.13333333333333,46.0,51.4,52.2,53.33333333333334,41.4,57.86666666666667,52.0,48.0,40.8,38.93333333333333,52.2,45.26666666666666,52.6,55.26666666666666,30.0,43.4,49.8,45.2,53.8,46.46666666666667,51.8,49.73333333333333,43.26666666666666
'w078_roadtown_d8_02.wav',34.92194,0.1413241,32.828759999999996,34.865190000000005,36.80973,3.9809650000000003,277.4162,328.6693,523.8372,1307.22,0.3786733,1.3381100000000001,0.002554265,0.1996856,0.6933308000000001,0.6907765,9.217417,9.951575,7.612585,5.929092,0.1588606,1.548426,16.27082,1.118382,5.829885,2.4007259999999997,5.445422,2.791016,2.499376,5.612234,0.03625175,1.8988349999999998,0.9972759,1.027032,8.572266,0.512335,8.717885,1.289428,19.90779,0.6258526,591.8746,0.3523622,1282.2169999999999,0.2682176,-116.3384,-0.8051795,1584.068,0.16607950000000002,941.3998,0.4614316,-113.0547,-0.7859479,2705.4429999999998,0.08566438,663.8785,0.5598729,-115.5776,-0.7428128,-13.326089999999999,-0.7344311,23.87978,0.4964071,0.03249066,1.203589,-0.00899919,-1.199689,0.293695,0.9998220999999999,28.49173,0.5272431,2.627226,6.327917,6.346127,2.872484,-4.880661,-2.682601,-19.406579999999998,30.13134,0.01976231,0.01504735,0.05149326,1.715511,1.506456,0.3133333,0.2731358,0.3455,0.4409929,-34.04676,78,female,57.73333333333333,54.66666666666666,47.4,45.46666666666667,39.06666666666667,42.266666666666666,57.33333333333334,47.6,46.0,60.8,61.13333333333333,46.0,51.4,52.2,53.33333333333334,41.4,57.86666666666667,52.0,48.0,40.8,38.93333333333333,52.2,45.26666666666666,52.6,55.26666666666666,30.0,43.4,49.8,45.2,53.8,46.46666666666667,51.8,49.73333333333333,43.26666666666666
'w078_roadtown_d8_03.wav',33.97457,0.1363542,32.77721,34.15039,36.11254,3.3353269999999995,240.8358,245.3427,180.2895,377.2305,0.3588554,1.1872340000000001,0.002643165,0.2339589,0.6143215999999999,0.6116785,8.281839999999999,5.8987300000000005,11.85928,8.036964999999999,0.16266,1.437346,17.01427,1.0612059999999999,7.3298309999999995,2.023609,6.130780000000001,2.290859,3.054113,4.524617,0.05378805,1.9887849999999998,1.224421,1.056137,7.879583,0.610507,11.50801,0.9054638,21.81097,0.5425768,559.1182,0.358231,1274.73,0.2188427,-110.36,-0.8498453000000001,1563.001,0.1565703,874.1969,0.410775,-108.5888,-0.8124975999999999,2680.268,0.09700619,654.5568,0.670894,-111.2756,-0.7698933000000001,-13.73899,-0.7034191,23.27113,0.4906562,0.03438213,1.042039,-0.01174014,-0.8096384,0.275913,0.9685016,28.12927,0.557083,4.795452,3.49155,5.8606940000000005,2.947854,-2.915514,-4.639965,-20.96565,31.810129999999997,0.02277141,0.01388973,0.07337134,2.358828,1.8651360000000001,0.26461540000000006,0.19295739999999997,0.2507692,0.3864824,-35.4719,78,female,57.73333333333333,54.66666666666666,47.4,45.46666666666667,39.06666666666667,42.266666666666666,57.33333333333334,47.6,46.0,60.8,61.13333333333333,46.0,51.4,52.2,53.33333333333334,41.4,57.86666666666667,52.0,48.0,40.8,38.93333333333333,52.2,45.26666666666666,52.6,55.26666666666666,30.0,43.4,49.8,45.2,53.8,46.46666666666667,51.8,49.73333333333333,43.26666666666666
'w081_brasilia_d5_01.wav',37.528890000000004,0.16336320000000001,33.759890000000006,37.84754,41.65862,7.898731,149.708,166.4529,107.6614,90.70424,0.3150087,1.11791,0.01638237,0.2146491,0.5505524,0.53417,7.8830860000000005,6.54221,6.154145,3.78409,0.1546735,1.245004,16.38559,1.065428,5.450591,2.987861,6.079842,1.9925419999999998,0.5586568000000001,30.28405,0.04639676,1.812728,1.215471,1.052824,8.698627,0.6567946,9.569508,1.28504,23.24426,0.5534878000000001,693.2032,0.3573768,1243.715,0.23212170000000001,-129.3688,-0.6854252,1661.7820000000002,0.1846482,958.8109,0.35418059999999996,-122.5538,-0.6984013000000001,2823.095,0.1158799,724.0474,0.5356808000000001,-126.1099,-0.643947,-14.76268,-0.7793892,27.777409999999996,0.41786270000000003,0.03879217,1.317996,-0.008104809000000001,-1.7979759999999998,0.2883864,0.7263430999999999,28.29428,0.5147172999999999,1.611324,12.53382,5.164999,2.579166,-9.630216,-1.7615779999999999,-15.986870000000001,26.772790000000004,0.0049874820000000005,0.01210417,0.06609918,2.4458029999999997,1.950948,0.218,0.17341610000000002,0.29,0.40917509999999996,-35.74211,81,female,41.29411764705883,64.88235294117646,57.529411764705884,35.882352941176464,33.529411764705884,49.647058823529406,31.117647058823533,36.1764705882353,63.764705882352935,63.17647058823529,63.529411764705884,60.529411764705884,38.117647058823536,61.647058823529406,65.17647058823529,57.82352941176471,55.411764705882355,50.58823529411765,61.125,25.588235294117645,50.470588235294116,60.235294117647065,40.0,39.058823529411775,65.41176470588235,15.647058823529413,50.88235294117647,38.1764705882353,58.411764705882355,45.88235294117647,38.352941176470594,50.647058823529406,56.82352941176471,47.411764705882355
'w081_brasilia_d5_02.wav',37.32934,0.13740940000000001,33.80567,36.32461,42.51815,8.712479,137.959,213.1284,415.2882,915.1751,0.28356390000000004,1.106947,0.02471351,0.20659450000000001,0.4802611,0.45554750000000005,6.918247,5.125661,5.896115,4.7979400000000005,0.13800420000000002,1.426519,16.99401,0.9824646,6.415158,2.431444,10.23405,1.245369,1.7443229999999998,10.930810000000001,0.04397848,2.195321,1.145065,1.129865,9.348098,0.5206684,8.944571,1.198625,22.440070000000002,0.4623459,610.6862,0.3817348,1248.295,0.2353466,-133.8955,-0.6543139,1650.9660000000001,0.204125,889.1997,0.44344459999999997,-121.6882,-0.7051206,2758.679,0.11251649999999999,722.1539,0.5587273,-124.9415,-0.6576102,-15.76464,-0.6616449000000001,27.409309999999998,0.35932459999999994,0.03979824,1.1037350000000001,-0.007479439,-2.135173,0.2498377,0.9381130999999999,29.39885,0.4389491,3.7357449999999996,5.150941,10.2857,1.472613,-10.4167,-1.8744029999999998,-18.039260000000002,28.980859999999996,-0.02169161,0.01139129,0.05796519,2.5569759999999997,1.784718,0.24,0.16083770000000003,0.30967740000000005,0.4094488,-36.50285,81,female,41.29411764705883,64.88235294117646,57.529411764705884,35.882352941176464,33.529411764705884,49.647058823529406,31.117647058823533,36.1764705882353,63.764705882352935,63.17647058823529,63.529411764705884,60.529411764705884,38.117647058823536,61.647058823529406,65.17647058823529,57.82352941176471,55.411764705882355,50.58823529411765,61.125,25.588235294117645,50.470588235294116,60.235294117647065,40.0,39.058823529411775,65.41176470588235,15.647058823529413,50.88235294117647,38.1764705882353,58.411764705882355,45.88235294117647,38.352941176470594,50.647058823529406,56.82352941176471,47.411764705882355
'w081_brasilia_d5_03.wav',36.04995,0.1876546,32.69523,37.12453,39.941309999999994,7.246082,247.502,334.5838,365.1673,731.8871,0.24047620000000003,1.183016,0.01258779,0.09925909,0.47114179999999994,0.458554,4.955680999999999,3.083613,4.787246,3.476374,0.1012572,1.372579,18.05644,0.9063148999999999,6.928951,2.029043,9.477404,1.246538,0.9942085999999999,18.76089,0.04363219,2.287092,1.060416,1.195278,9.254989,0.6754469,10.04537,1.335135,23.14475,0.5962831999999999,653.6943,0.3380745,1287.506,0.1883513,-132.2453,-0.6689972,1651.144,0.17275320000000002,891.0103,0.4229307,-126.1221,-0.6784434,2803.095,0.092456,642.1857,0.6465781,-128.8546,-0.6394635999999999,-16.8838,-0.5440068,27.23579,0.3793809,0.03432497,1.399502,-0.0120182,-1.069402,0.1988944,0.8181893,31.107,0.38333649999999997,2.06661,8.071963,9.279981,1.432862,-13.15456,-1.347523,-23.10229,34.55301,-0.01207378,0.01189534,0.04164425,2.056698,1.672241,0.24066669999999998,0.17078120000000002,0.35857140000000004,0.4919982,-37.77418,81,female,41.29411764705883,64.88235294117646,57.529411764705884,35.882352941176464,33.529411764705884,49.647058823529406,31.117647058823533,36.1764705882353,63.764705882352935,63.17647058823529,63.529411764705884,60.529411764705884,38.117647058823536,61.647058823529406,65.17647058823529,57.82352941176471,55.411764705882355,50.58823529411765,61.125,25.588235294117645,50.470588235294116,60.235294117647065,40.0,39.058823529411775,65.41176470588235,15.647058823529413,50.88235294117647,38.1764705882353,58.411764705882355,45.88235294117647,38.352941176470594,50.647058823529406,56.82352941176471,47.411764705882355
'w081_brasilia_d6_01.wav',38.11951,0.1610845,34.55187,37.96904,41.70647,7.154602000000001,356.4367,750.1533,164.4154,190.6823,0.33817379999999997,1.317755,0.001033966,0.12213989999999998,0.6488978,0.6478639,8.07784,4.599115,8.356546,5.374373,0.1802875,1.7671560000000002,13.486679999999998,1.196705,2.337488,6.574484,9.157036,1.409889,-1.918855,-9.794657,0.04041164,1.512205,1.247006,1.027168,8.491567,0.5848522,8.745452,1.376849,17.48489,0.8323964,642.5673,0.31723379999999995,1177.848,0.21646820000000003,-135.3629,-0.649076,1685.39,0.1516349,810.863,0.44108909999999996,-127.2969,-0.6754392,2783.946,0.09518756,680.7527,0.5857369,-128.3678,-0.6546903000000001,-11.42886,-0.9368519000000001,22.15203,0.4708111,0.0427036,1.065403,-0.009258907,-1.8410400000000002,0.3843998,1.066667,24.10061,0.6436573,-2.8147130000000002,-6.898031,10.33276,1.5179610000000001,-15.732920000000002,-1.215139,-17.20187,27.78058,0.02876811,0.01533774,0.06289605,2.638762,2.010969,0.19363640000000001,0.1450249,0.31,0.46961679999999995,-35.16193,81,female,41.29411764705883,64.88235294117646,57.529411764705884,35.882352941176464,33.529411764705884,49.647058823529406,31.117647058823533,36.1764705882353,63.764705882352935,63.17647058823529,63.529411764705884,60.529411764705884,38.117647058823536,61.647058823529406,65.17647058823529,57.82352941176471,55.411764705882355,50.58823529411765,61.125,25.588235294117645,50.470588235294116,60.235294117647065,40.0,39.058823529411775,65.41176470588235,15.647058823529413,50.88235294117647,38.1764705882353,58.411764705882355,45.88235294117647,38.352941176470594,50.647058823529406,56.82352941176471,47.411764705882355
'w081_brasilia_d6_02.wav',33.42651,0.19306289999999998,29.07334,34.86916,36.638329999999996,7.564991,304.6572,336.8019,672.2405,1053.7830000000001,0.19426329999999997,1.3901940000000002,0.001033966,0.04183986,0.37040559999999995,0.3693717,5.529005000000001,3.676078,5.999594,4.78843,0.09390275,1.574162,13.53116,1.24334,8.652573,1.5991540000000002,6.076632,1.9211470000000002,2.714966,6.628314,0.07727633,1.7321229999999999,1.491414,0.9744389999999999,7.439960000000001,0.7419071,6.1814279999999995,3.3880440000000003,25.168129999999998,0.9433971999999999,570.2997,0.42045029999999994,1240.405,0.20425610000000002,-145.5967,-0.5878356,1554.405,0.1983066,934.529,0.3947418,-142.9528,-0.5753734,2754.905,0.10964349999999999,685.7398,0.6435526,-145.9428,-0.5338807,-17.33178,-0.5757455,29.205679999999997,0.3658841,0.0440796,1.14794,-0.01113389,-1.40893,0.23666900000000002,0.7652996,30.001890000000003,0.4592031,7.544086999999999,2.509413,6.442792,2.015368,-10.74841,-1.895832,-19.02604,29.687829999999998,0.01787818,0.01360783,0.04152888,2.1838040000000003,1.553931,0.19588239999999998,0.11193789999999999,0.4033333,0.515062,-38.74179,81,female,41.29411764705883,64.88235294117646,57.529411764705884,35.882352941176464,33.529411764705884,49.647058823529406,31.117647058823533,36.1764705882353,63.764705882352935,63.17647058823529,63.529411764705884,60.529411764705884,38.117647058823536,61.647058823529406,65.17647058823529,57.82352941176471,55.411764705882355,50.58823529411765,61.125,25.588235294117645,50.470588235294116,60.235294117647065,40.0,39.058823529411775,65.41176470588235,15.647058823529413,50.88235294117647,38.1764705882353,58.411764705882355,45.88235294117647,38.352941176470594,50.647058823529406,56.82352941176471,47.411764705882355
'w081_brasilia_d6_03.wav',36.23131,0.19324860000000002,33.21457,36.23583,42.41944,9.204868,124.5268,136.0246,448.5283,1019.05,0.3034028,1.258016,0.01047079,0.15464760000000002,0.6168842,0.6064134,7.599607000000001,4.154217,7.401608,7.334776,0.1268802,1.452936,15.990260000000001,0.9615886,2.83216,5.520976,8.546488,1.335802,-0.8279861,-24.0453,0.05125802,1.520386,1.215826,1.0769950000000001,8.522295,0.6305506999999999,6.904539,1.729491,18.52821,0.6631884,664.3911,0.337771,1291.108,0.21546790000000002,-131.5026,-0.6781818000000001,1690.5320000000002,0.1633157,905.2993,0.44835,-124.7617,-0.6969759,2786.785,0.09359888,690.8041,0.6636751999999999,-127.0614,-0.6630238,-12.977960000000001,-0.7441424,23.15457,0.4463109,0.0511559,0.8278984,-0.008824419,-1.3199049999999999,0.2527636,0.8587056000000001,27.8207,0.41433420000000004,-3.448958,-5.525535,10.683869999999999,1.152404,-15.83089,-1.1724620000000001,-18.71477,30.35047,0.0066576180000000006,0.01286867,0.05042375,1.819836,1.553931,0.26,0.12723299999999998,0.383125,0.4682242999999999,-36.94181,81,female,41.29411764705883,64.88235294117646,57.529411764705884,35.882352941176464,33.529411764705884,49.647058823529406,31.117647058823533,36.1764705882353,63.764705882352935,63.17647058823529,63.529411764705884,60.529411764705884,38.117647058823536,61.647058823529406,65.17647058823529,57.82352941176471,55.411764705882355,50.58823529411765,61.125,25.588235294117645,50.470588235294116,60.235294117647065,40.0,39.058823529411775,65.41176470588235,15.647058823529413,50.88235294117647,38.1764705882353,58.411764705882355,45.88235294117647,38.352941176470594,50.647058823529406,56.82352941176471,47.411764705882355
