name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,spkID,attractiveness,compliance,confidence,maturity,warmth,gender
'w049_manama_d5_01.wav',38.34713,0.1222764,36.77029,38.96603,41.091,4.320705,127.6583,170.18099999999998,75.73092,67.55906,0.2449517,1.122958,0.001305416,0.17005279999999998,0.4269556,0.4256502,6.206651,4.012034,5.226655,3.183206,0.09253848,1.162332,15.90084,1.058794,1.929755,7.856408,9.104944,1.402475,-2.193707,-8.141492999999999,0.03453057,1.780312,1.2033,1.097834,9.803469,0.5761031,3.647348000000001,2.460136,16.625220000000002,0.5658818,640.627,0.3810661,1218.88,0.2433091,-133.1844,-0.6454333999999999,1682.187,0.16544589999999998,927.8925,0.4214158,-118.572,-0.7179267,2798.377,0.1078448,847.5359,0.5094559000000001,-121.45299999999999,-0.6752388,-15.80969,-0.6409792,27.0822,0.4134113,0.02580324,1.4416,-0.008812714000000001,-1.284057,0.1597598,0.7049373999999999,27.84558,0.4497917,-3.042291,-5.7975059999999985,12.26885,1.220639,-13.209320000000002,-1.366667,-16.77811,27.40735,0.03118102,0.01334138,0.05330409,3.268846,2.141901,0.2090625,0.1601046,0.2523333,0.380383,-39.57748,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d5_02.wav',38.8808,0.1206752,35.71487,38.89466,41.50082,5.785954,300.2791,515.8276,96.55642,81.3342,0.2524326,1.062546,0.0153907,0.1905243,0.4549857,0.439595,6.677777000000002,5.282549,4.939344,2.978667,0.1010871,1.19203,15.02439,1.112807,3.267372,5.025845,9.497902,1.424783,-2.53047,-7.991042,0.03936861,1.697491,1.211057,1.125768,9.351824,0.5948831,6.416921,1.577438,16.66261,0.643419,663.5714,0.33393870000000003,1238.974,0.2735185,-128.0236,-0.6740121,1719.504,0.1853143,927.1542,0.5149239999999999,-116.4292,-0.7242897,2833.693,0.09218646,826.6619999999999,0.5468121,-118.119,-0.6925964,-15.03006,-0.735379,26.36556,0.4432766,0.03276753,1.272802,-0.007987377,-1.733139,0.17151229999999998,0.7698805000000001,25.007720000000006,0.612164,0.5604975999999999,36.9552,12.44867,1.267085,-14.2798,-1.454766,-17.17492,28.51231,0.01562206,0.01252342,0.04954746,2.93529,2.342704,0.196,0.1397794,0.20800000000000002,0.300645,-39.0192,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d5_03.wav',38.69645,0.1064852,36.47617,38.63318,41.07112,4.594944,101.1557,69.33740999999999,217.4744,522.6188,0.1738428,1.146989,0.001033966,0.1150104,0.3264905,0.3254565,4.4459620000000015,3.254123,4.989699,4.2040120000000005,0.06600321,1.256927,14.70926,1.224665,3.277712,4.122146,9.02211,1.351035,-1.812674,-9.034721,0.03238557,2.319239,1.096766,1.085461,10.50349,0.4417705,6.7529710000000005,1.255533,18.95741,0.4968206,631.8168,0.3827203,1241.048,0.1941817,-142.0385,-0.585639,1659.985,0.1516164,983.9963,0.4667386,-127.105,-0.6569644,2746.1890000000008,0.08936897,802.9744,0.5868595,-129.83700000000002,-0.6182683000000001,-16.530520000000006,-0.6733308000000001,28.214000000000002,0.417099,0.02440999,1.39533,-0.009838414,-1.1505530000000002,0.1246518,0.6909536000000001,28.797290000000004,0.5247788000000001,0.7720863,22.73492,13.59285,1.007888,-12.71793,-1.285725,-16.51381,27.35153,0.05509713,0.01650931,0.0444207,2.801868,1.874163,0.215,0.1819439,0.2964286,0.4083435,-42.31797,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d6_01.wav',39.07268,0.104385,36.29995,39.66505,41.6362,5.33625,67.2389,53.73778000000001,49.03444,36.35904,0.283373,0.9807499,0.0137471,0.2304984,0.4819170999999999,0.46817,6.220238,4.008008,6.079035,3.723655,0.1066878,1.057134,15.64391,1.058398,2.015893,7.782396,8.610133,1.515813,-4.499226,-3.523382,0.03055506,1.543868,1.063615,1.145157,10.23401,0.5103472,3.870586,2.366153,16.30588,0.6233054,695.0418,0.30914980000000003,1221.337,0.2496012,-116.6208,-0.7658143,1748.371,0.1302516,917.1475,0.4339961,-107.8363,-0.7805510999999999,2840.876,0.09178186,832.0226,0.6039275,-110.7292,-0.7355476,-14.49715,-0.7239918000000001,25.62133,0.466415,0.027507999999999998,1.18489,-0.009153752,-1.238436,0.161047,0.7093906999999999,25.31604,0.5209028,-2.070363,-8.75712,10.37432,1.4271040000000002,-12.49116,-1.297629,-13.61854,23.91865,0.04021522,0.01080439,0.06998575,3.548681,2.289377,0.2232,0.1884828,0.1928,0.27017800000000003,-39.46381,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d6_02.wav',38.16251,0.12997609999999998,36.17214,38.44634,41.12104,4.948902,90.7263,80.16285,111.3513,101.4119,0.2264672,1.056311,0.0059494,0.1624085,0.4051882,0.3992388,5.4866199999999985,3.3457230000000004,4.964755,2.9378610000000003,0.08754519,1.081166,13.7657,1.279299,4.058502,3.865359,7.590333,1.611373,-1.719645,-11.44807,0.03650407,1.269819,1.282032,1.016446,8.504716,0.7084208000000001,5.740032,2.095129,18.18986,0.7508842,644.9146,0.3526528,1190.617,0.2494137,-135.1306,-0.6263169,1682.573,0.164898,900.5049,0.4592816,-122.1743,-0.6832560000000001,2827.632,0.09504238,862.1951,0.6785857,-124.9925,-0.6409079000000001,-15.10075,-0.7078605,25.74582,0.4732864000000001,0.0306692,1.175527,-0.009733629,-1.413597,0.14956370000000002,0.6186728,24.98597,0.6138636,0.5160880999999999,37.4159,10.04612,1.362894,-13.40955,-1.555647,-14.9366,25.48272,0.02998627,0.011658400000000001,0.05606405,3.639673,2.74223,0.15366670000000002,0.1411024,0.1951724,0.35597,-41.33988,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d6_03.wav',39.15197,0.1033207,37.30249,39.2171,41.14496,3.842468,68.80556,52.26355,66.97538,82.8869,0.2103144,1.017336,0.001033966,0.17105810000000002,0.3890509,0.388017,4.749137,3.021271,4.385326,2.34886,0.07127381,1.021499,16.20642,1.050002,2.649394,5.992927,9.705053,1.239365,-3.5238970000000003,-5.028728,0.03196991,1.92949,1.075112,1.176123,10.69428,0.4440635,5.752686,1.718062,17.6165,0.4982675,651.7645,0.341307,1216.487,0.2214766,-125.0671,-0.7021765999999999,1709.5379999999998,0.1498419,906.5880000000001,0.5259081999999999,-113.9226,-0.7407535,2794.594,0.07996815,756.5412,0.5277224,-115.8328,-0.7073034,-16.11391,-0.6207345999999999,26.06677,0.4394117,0.02717429,1.2209709999999998,-0.01115738,-0.8741464,0.115325,0.5934744000000001,27.05571,0.5364923,-0.7671401999999999,-25.08372,13.82095,0.9462606,-13.55746,-1.303397,-17.19151,28.10793,0.05118556,0.01428172,0.05028504,3.093722,2.285192,0.2092,0.14251789999999998,0.2166667,0.3437982,-42.02627,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d7_01.wav',38.81198,0.08750014,36.36897,38.81051,41.18192,4.81295,106.0793,119.4641,28.76949,22.12838,0.27966420000000003,1.009364,0.02109255,0.2208226,0.4713542000000001,0.4502617,6.3799220000000005,4.092105,6.413229,4.909261,0.1031009,1.085773,17.034670000000002,1.0798219999999998,-0.556722,-29.575540000000004,9.439552,1.360973,-4.117293,-4.783717,0.0246511,1.08869,1.208678,1.0864790000000002,9.480083,0.5753821,5.701136,1.828635,16.9005,0.6686807,708.0402,0.29378150000000003,1174.149,0.2344142,-114.8519,-0.7741739000000001,1717.714,0.13475810000000002,895.6683,0.4726262,-107.7753,-0.7844548000000001,2843.8140000000008,0.07418353,747.1978,0.6046933000000001,-110.9404,-0.7356421,-13.97991,-0.7532229,24.66186,0.5185470999999999,0.02473937,1.502315,-0.006329111,-1.873457,0.1593395,0.7612715,28.165740000000003,0.4916877000000001,-6.015488,-3.129194,12.55317,1.104889,-14.396870000000002,-1.35086,-13.84564,24.34132,0.02621123,0.01257932,0.06053208,3.002502,2.766136,0.1809091,0.1577947,0.16967739999999998,0.2620697,-39.7267,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d7_02.wav',37.41101,0.1324741,35.38569000000001,37.99205,39.99873,4.613037,316.2137,688.6707,143.1716,125.4375,0.2383415,1.095936,0.01034495,0.1604971,0.4064192,0.3960742,5.219572,5.30695,4.909841,3.92229,0.08915161,1.280468,17.124010000000002,1.004724,2.693436,6.082722,9.666052,1.415616,-3.04707,-6.384526,0.03890556,2.215241,1.11935,1.163938,9.555086,0.5726528000000001,6.409019,1.4990059999999998,18.56501,0.6089263,683.1597,0.312272,1212.165,0.2030198,-119.9397,-0.7359359999999999,1723.06,0.14458270000000004,880.1273,0.4289519,-115.2135,-0.7333474,2839.761,0.07307635,739.1451,0.6009379,-117.3926,-0.6993052,-15.08579,-0.7587181,26.319540000000003,0.4543971,0.02790036,1.365007,-0.0073024130000000015,-1.898898,0.1482815,0.8749399999999999,27.99583,0.5168479,-0.3708882,-54.26559,14.33045,1.091982,-13.85677,-1.382644,-16.91946,28.08775,0.02812192,0.01295242,0.04820026,2.502085,2.261307,0.2062963,0.16835029999999998,0.2308,0.3305985,-39.85438,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d7_03.wav',38.34845,0.116976,36.77609,39.19388,40.95852,4.182426,227.1652,234.1927,300.3728,496.5856,0.1810156,1.160634,0.001033966,0.1263248,0.3178589000000001,0.3168249,4.219453,4.836918,4.360313,3.351686,0.06469118,1.357327,14.46588,1.160947,1.243439,10.92193,8.11619,1.4177110000000002,-3.994685,-4.538772,0.04565864,2.080848,1.148236,1.1588969999999998,10.20808,0.5233419,5.55245,1.937787,18.36406,0.4981573,722.8660000000001,0.2686653,1191.097,0.2401622,-132.8284,-0.6496363,1727.885,0.1468545,909.7542,0.4597782999999999,-128.1646,-0.6498147,2841.311,0.07667001,617.072,0.5447071,-130.7034,-0.6137294,-15.78925,-0.6463789000000001,26.862440000000007,0.4214403000000001,0.03366263,1.007028,-0.008359128,-1.416439,0.11956660000000002,0.8374769,28.30279,0.4807405,-1.008859,-17.61364,11.53005,1.1869120000000002,-17.64313,-0.97206,-13.185720000000002,23.47648,0.05267278,0.01634163,0.04549544,2.709568,2.12585,0.1856,0.1194682,0.264,0.3552014,-42.37487,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d8_01.wav',39.61913,0.13254549999999998,36.76355,40.30622,41.67462,4.911068,134.1216,144.5112,114.1097,99.74133,0.25934850000000004,1.082735,0.01351169,0.1716737,0.4643843,0.4508726,6.442092,3.969889,5.838731,3.561295,0.1010655,1.123879,17.5896,0.9327796,-0.10693110000000003,-152.9099,8.367716,1.467884,-6.139384,-3.275627,0.02686876,1.66451,1.153237,1.02324,9.876564,0.5358795999999999,1.283448,6.646883,14.9528,0.6050594,695.6542,0.31714390000000003,1214.81,0.2577801,-121.9802,-0.7282930999999999,1711.372,0.1593876,943.0027,0.4128339,-111.7409,-0.7647596999999999,2832.105,0.08165754,731.3329,0.4792383,-113.5409,-0.7242923000000001,-13.60794,-0.8010744000000001,24.54228,0.4942220000000001,0.03316043,1.133871,-0.006875836,-1.941822,0.16558689999999998,0.7050436999999999,26.70305,0.5365224000000001,-5.650859,-3.3285410000000004,9.84838,1.497378,-17.63585,-1.186377,-17.93211,28.80753,0.03104771,0.01097846,0.05350439,3.548681,2.468007,0.1948148,0.18524,0.195,0.2891001,-39.84417,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d8_02.wav',38.04233,0.1197411,36.0713,37.99414,40.55166,4.480366,430.9168,775.0459,89.12315,89.21970999999998,0.2060633,0.872525,0.02580648,0.1766575,0.34943420000000003,0.3236277,5.409487,3.818851,4.685537,2.58585,0.08269686,0.973417,19.1114,0.9401123,5.402618,2.674688,11.38262,1.2041190000000002,-4.621705,-4.125482,0.04331656,1.899821,1.122035,1.026885,10.16874,0.4386207,8.514325999999999,1.119804,20.78781,0.4301057,698.7692,0.2772465,1226.195,0.2122243,-106.7954,-0.8190189999999999,1748.194,0.143847,860.2899,0.4796742,-101.9873,-0.7933376,2855.915,0.07095159,655.0212,0.558804,-104.6281,-0.7503918,-18.62421,-0.5367761,28.77493,0.3836547,0.02894636,1.330672,-0.01044745,-1.130059,0.118471,0.6914188,29.29806,0.4605266,3.830791000000001,4.193385,15.03244,0.9642732,-13.32959,-1.4247530000000002,-14.79026,24.6046,0.02585072,0.01119976,0.05008133,4.458599,2.833638,0.1935484,0.13656020000000002,0.1642308,0.2576995,-41.25179,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w049_manama_d8_03.wav',38.34437,0.1122548,37.21888,39.54979,40.95076,3.731876,574.3676,571.776,70.48133,66.33714,0.1428854,1.288551,0.001033966,0.06246134,0.2670292,0.26599520000000004,5.497707,3.802669,3.903915,3.454942,0.05026412,1.372403,15.97005,1.00484,3.090534,3.702315,9.191475,1.266137,-2.145001,-7.844861,0.02919431,2.595243,0.9673729,1.176035,11.27475,0.4094884,4.886844,1.97613,18.11868,0.4751964,782.5685,0.2377616,1208.956,0.2142037,-133.9361,-0.6394376,1824.639,0.130918,885.7573,0.442808,-132.6493,-0.6122116,2904.151,0.07106306,690.2638,0.5710133000000001,-134.1996,-0.5911651,-18.72886,-0.4956268,29.33403,0.3607543,0.02578815,1.3492620000000002,-0.008440773,-1.403044,0.1015394,0.7532053000000001,30.731540000000006,0.3407453,1.856287,8.207716,14.33142,0.9388693,-13.2634,-1.344875,-17.70435,28.48767,0.06148731,0.01726587,0.03267283,2.057998,1.597744,0.2411765,0.1655608,0.38625,0.4938101,-43.38663,49,-0.52965680102638,-0.284402628181033,0.355275529618608,-0.887975298593527,-1.24991400098877,w
'w050_libreville_d5_01.wav',38.65064,0.1000688,36.33216,38.61683,41.90877,5.576607,170.1352,319.4232,146.9466,354.642,0.4469618,0.7898713,0.1410398,0.3800977,0.7072556999999999,0.5662158,7.447112,4.588923,6.452719,3.24937,0.1833213,0.9148692,19.01937,0.8879802,-0.2738231,-66.40125,3.574,3.543803,-11.19787,-1.646389,0.03563521,1.7593740000000002,1.178024,0.9782371,9.057243,0.6451811,7.470366,1.271233,19.65116,0.4808145,687.225,0.2987086,1208.941,0.2203745,-89.08089,-0.9957008,1662.297,0.1578404,944.9447,0.4742695,-82.76109,-0.9918155,2799.532,0.1102725,610.654,0.6711041,-87.87386,-0.8894496999999999,-12.32771,-0.7828467,23.19626,0.4339384,0.04181988,0.893692,-0.00930033,-1.397758,0.2416401,0.69196,26.58403,0.4650577,-4.067894,-4.5092940000000015,3.339181,4.124487,-19.57725,-0.7868173,-11.83649,22.22061,0.01767331,0.01096658,0.1003701,4.234026,2.627512,0.2394118,0.2032521,0.1275,0.1871664,-35.4055,50,0.15138298246843,0.473763306975711,-1.08863206691084,-1.67354916601544,1.5471220303753799,w
'w050_libreville_d5_02.wav',37.33784,0.1411373,35.16896,37.85358,40.23812,5.069168,274.4498,316.8935,347.1247,780.8914,0.3012768,1.194882,0.001033966,0.16905250000000002,0.5802768,0.5792428000000001,7.501187,5.085639,4.678668,2.920116,0.13551110000000002,1.260173,13.68876,1.148691,2.569173,6.492554,6.274177,1.903067,-2.225993,-7.956925999999998,0.04618122,1.781455,1.329665,0.9513083,7.974288,0.7239245,8.985261,1.183111,18.93243,0.5135031,703.9078,0.3074902,1283.668,0.2519642,-133.168,-0.6578647,1665.461,0.1790641,1009.006,0.4670487,-128.2323,-0.6683455,2776.0890000000004,0.115588,609.8994,0.6421849000000001,-130.6727,-0.6312704,-12.71199,-0.787596,24.13306,0.4158835999999999,0.02966173,1.449161,-0.007572881,-2.038594,0.2727652,0.6597535,25.88772,0.5205401,-1.567159,-13.93165,5.376317,2.705246,-15.723020000000002,-1.116955,-17.09082,28.0256,0.01790601,0.01440276,0.06291695,2.309469,1.931994,0.1996,0.1518283,0.3528571,0.4229842,-36.31879,50,0.15138298246843,0.473763306975711,-1.08863206691084,-1.67354916601544,1.5471220303753799,w
'w050_libreville_d5_03.wav',36.92815,0.1164315,34.59408,36.78929,38.93325,4.3391720000000005,265.6262,254.8286,123.6124,132.6023,0.27918350000000003,1.144947,0.003017651,0.16768840000000002,0.507811,0.5047933,6.042826,3.816626,5.256201,4.019862,0.1193132,1.205539,15.54133,1.107979,4.662234,2.878433,8.167881,1.416023,-1.0876,-15.03732,0.04514401,1.967383,1.200611,1.020759,9.845076,0.4503978,10.75237,0.8778604999999999,20.64175,0.4641834,711.5027,0.3047323,1269.429,0.2465411,-129.082,-0.6764641,1703.832,0.1862323,999.3921,0.5304773,-123.6578,-0.688968,2800.7140000000004,0.1019582,699.3778,0.6905106,-126.0792,-0.6529971,-15.298229999999998,-0.5938571,26.28902,0.3958078,0.03271532,1.282858,-0.00999456,-1.218261,0.2167928,0.7369938,28.03162,0.4540629,1.38905,11.55894,9.773468,1.3304200000000002,-13.32974,-1.1345,-19.7071,30.7953,0.01366298,0.01385857,0.0666729,2.650039,1.877934,0.2233333,0.1738694,0.2891667,0.33846370000000003,-35.96538,50,0.15138298246843,0.473763306975711,-1.08863206691084,-1.67354916601544,1.5471220303753799,w
'w050_libreville_d6_01.wav',37.69756,0.1348221,34.8513,37.30944,41.91554,7.064247,185.5547,210.7481,52.16644,63.96281,0.35528930000000003,0.9928079,0.01494966,0.2922027,0.6085116,0.5935619000000001,7.377825,5.37872,6.374639,3.570206,0.15554790000000002,1.1072540000000002,16.75299,1.011119,3.26513,4.828128,9.692372,1.470299,-8.060141999999999,-1.97552,0.03607723,1.7967,1.324992,1.012291,9.0202,0.5546628,10.88986,1.081112,18.92329,0.5040545,623.4608,0.3569329,1270.885,0.2299887,-110.4643,-0.8117741,1613.159,0.17472420000000002,913.3183,0.5832236999999999,-100.6874,-0.8397771,2752.293,0.1034891,640.8668,0.675088,-103.6214,-0.7887826,-13.52602,-0.6726525,24.13401,0.4135102,0.03463278,1.196646,-0.008441146,-1.44327,0.2372489,0.7724972,26.13938,0.5141445,-0.4758467000000001,-37.31376,11.00349,1.470766,-16.966279999999998,-0.8616415000000001,-15.44961,25.3841,0.03471523,0.01327468,0.08517093,3.548681,2.650823,0.2010345,0.1479829,0.1541379,0.2759999,-35.86485,50,0.15138298246843,0.473763306975711,-1.08863206691084,-1.67354916601544,1.5471220303753799,w
'w050_libreville_d6_02.wav',38.42755,0.1112531,35.63263,37.99491,40.68707,5.0544400000000005,59.98863000000001,57.37583000000001,72.91143000000002,58.86778,0.3267563,1.249585,0.006921783000000001,0.1581879,0.5939863000000001,0.5870645,7.570355,5.215439,7.797287,5.660778,0.15995879999999998,1.3294549999999998,15.32774,1.036864,4.240307,3.870971,8.244074000000001,1.388775,-3.42587,-5.44006,0.03353447,1.386621,1.241508,0.9407183,8.651763,0.6173755,9.33976,1.181215,18.67491,0.6480621999999999,685.8496,0.3495322,1239.362,0.2605494,-132.578,-0.6605095,1701.432,0.197434,1009.815,0.5274007,-123.7431,-0.6916836999999999,2820.966,0.13476,680.8932,0.6313211,-125.6419,-0.6635838000000001,-13.7184,-0.7785304,24.52746,0.4905535,0.03583173,1.201756,-0.008918715,-1.414158,0.3145667,0.74946,25.66418,0.5754253,0.08240739,254.1212,7.806953999999998,1.7459919999999998,-17.63895,-0.9468277,-20.63691,32.10968,0.009003375,0.013595300000000001,0.06076003,2.456779,1.829826,0.228,0.15458329999999998,0.3494118,0.3971438,-34.97538,50,0.15138298246843,0.473763306975711,-1.08863206691084,-1.67354916601544,1.5471220303753799,w
'w050_libreville_d6_03.wav',38.8783,0.14766229999999994,37.25479,39.20015,42.44634,5.191547,116.3972,84.29136,110.0785,81.46391,0.3463308,1.118744,0.01935712,0.2145795,0.6545549,0.6351978,7.4045770000000015,4.666214,7.323117999999999,6.1832129999999985,0.1612076,1.17566,16.6949,0.9036321,1.6653919999999998,10.41976,8.341968,1.425382,-5.932978,-3.520818,0.04998164,1.692343,1.300902,0.9392117,8.584705,0.6866232,8.29983,1.440731,17.218120000000006,0.5416664000000001,705.3442,0.3042869,1247.23,0.2243827,-120.1097,-0.7516661,1716.453,0.17189200000000002,965.7454,0.5392513000000001,-112.3623,-0.7829471,2785.411,0.1194988,705.1053,0.7530656,-114.5911,-0.7457343000000001,-11.9311,-0.773066,21.46297,0.4696712000000001,0.04150544,0.8866487,-0.01019116,-1.318977,0.29397490000000004,0.6352239000000001,25.6736,0.5218499,-5.794435,-3.500023,7.585528,1.850458,-21.64003,-0.7901319,-21.56052,32.832609999999995,-0.01098943,0.01125436,0.04601727,2.638762,1.828154,0.258,0.1579114,0.29722220000000005,0.4083273,-35.59427,50,0.15138298246843,0.473763306975711,-1.08863206691084,-1.67354916601544,1.5471220303753799,w
'w050_libreville_d7_01.wav',37.66291,0.1686623,33.70085,38.26457,41.5139,7.813049,221.2526,232.7213,55.75133,35.23698,0.33023270000000005,1.037876,0.001033966,0.26653940000000004,0.6204335999999999,0.6193996999999999,8.795202,5.755083,7.029397,4.266174,0.1404545,1.105988,16.72591,0.9837667,2.101768,7.287283,9.162638,1.347747,-8.170314,-2.106364,0.04868631,1.830824,1.261969,0.9527496,9.288017,0.5605953,6.208266,1.522538,19.56696,0.5679178,732.3116,0.27686120000000003,1194.915,0.2164305,-112.9263,-0.7993658,1763.158,0.1654695,833.1174,0.4473008,-110.4083,-0.7775093000000001,2897.946,0.08725636,601.5740000000001,0.5781149,-112.3542,-0.7445937,-14.39724,-0.7081278,24.35055,0.474925,0.04004696,1.03006,-0.01287692,-1.10056,0.2375394,0.6186411,27.23368,0.5172392,-0.4625635,-41.72461,10.75992,1.297558,-19.641820000000006,-0.7926141999999999,-16.67442,25.99623,0.05158733,0.01662381,0.07422607,3.3666970000000003,1.919561,0.25761910000000005,0.2072244,0.2423809,0.3969635,-36.25847,50,0.15138298246843,0.473763306975711,-1.08863206691084,-1.67354916601544,1.5471220303753799,w
'w050_libreville_d7_02.wav',37.69291,0.1320865,34.67848,37.25942,41.92466,7.246174000000001,143.4702,155.2283,64.98745,54.76807,0.3327099,1.255602,0.0074304190000000015,0.17606860000000002,0.6239786999999999,0.6165483,6.196398,3.929926,6.0076540000000005,4.715482,0.1578408,1.51984,13.60426,1.20216,3.949392,4.253113,8.876736,1.420201,-2.535846,-7.549022999999999,0.04238781,1.78944,1.021476,1.040903,9.31131,0.5233027,8.704121,0.8863291999999999,19.07433,0.5314286,716.5588,0.2799791,1215.59,0.2273718,-127.8714,-0.6890626999999999,1769.1470000000004,0.1651981,1001.95,0.5969728,-123.2264,-0.6936594,2805.373,0.12900219999999998,702.7023,0.6354179,-125.1673,-0.663792,-13.54682,-0.7659623999999999,23.8203,0.4666998,0.03982997,0.9761882,-0.008755299,-1.712996,0.3224247,0.8719986999999999,25.49912,0.5339636,-0.7246526999999999,-29.633000000000003,9.687132,1.593944,-16.852629999999998,-1.01417,-19.21227,29.48411,0.006558665,0.01478413,0.043010599999999996,1.910828,1.553931,0.2723529000000001,0.199338,0.36875,0.426261,-34.37192,50,0.15138298246843,0.473763306975711,-1.08863206691084,-1.67354916601544,1.5471220303753799,w
