name;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'm202_oslo_d5.wav';2.425802e+001;1.954549e-001;2.224943e+001;2.390177e+001;2.641261e+001;4.163174e+000;2.634104e+002;3.910610e+002;2.183596e+002;4.287202e+002;4.097968e-001;1.045078e+000;3.762554e-002;2.971196e-001;6.740099e-001;6.363843e-001;1.028013e+001;6.538856e+000;9.119024e+000;7.003754e+000;2.429435e-001;1.219531e+000;1.805269e+001;1.013426e+000;9.248822e+000;1.244715e+000;1.247847e+001;1.074577e+000;7.733984e+000;1.599700e+000;6.766328e-002;1.638512e+000;1.925874e+000;8.558038e-001;3.239188e+000;1.280748e+000;3.118460e+000;4.060266e+000;2.855277e+001;3.813859e-001;6.838022e+002;4.224196e-001;1.203255e+003;2.411051e-001;-1.037707e+002;-8.884788e-001;1.707434e+003;1.947701e-001;1.019038e+003;3.824737e-001;-1.076699e+002;-7.972552e-001;2.794480e+003;1.349585e-001;7.761410e+002;5.495896e-001;-1.108701e+002;-7.455687e-001;-1.647793e+001;-5.555707e-001;2.705958e+001;3.269644e-001;1.261026e-002;3.284315e+000;-3.713318e-004;-3.397380e+001;4.031546e-001;7.920696e-001;3.055192e+001;4.173979e-001;1.037490e+001;1.174809e+000;1.610191e+001;8.897141e-001;7.038890e+000;2.020038e+000;-1.243181e+001;2.190733e+001;1.000193e-002;1.595503e-002;8.786959e-002;3.046571e+000;2.309965e+000;2.165698e-001;1.974470e-001;2.080745e-001;3.169742e-001;-3.185583e+001
'm202_oslo_d6.wav';2.467017e+001;2.524299e-001;2.145268e+001;2.409148e+001;2.666667e+001;5.213989e+000;3.782465e+002;7.841312e+002;1.215486e+002;1.614627e+002;4.321209e-001;1.192928e+000;2.438020e-002;2.587630e-001;7.465262e-001;7.221460e-001;1.135337e+001;7.633640e+000;1.030359e+001;7.112169e+000;2.646419e-001;1.372246e+000;1.775410e+001;1.000052e+000;9.408167e+000;1.226971e+000;1.329872e+001;9.924411e-001;6.429454e+000;2.038289e+000;5.966140e-002;1.516882e+000;1.851721e+000;8.987198e-001;3.164648e+000;1.430873e+000;4.595395e+000;2.799949e+000;2.770055e+001;4.819311e-001;7.203783e+002;3.825091e-001;1.168595e+003;2.691489e-001;-1.100059e+002;-8.351569e-001;1.763350e+003;1.811040e-001;9.157097e+002;4.188465e-001;-1.120526e+002;-7.748565e-001;2.856129e+003;1.309839e-001;7.302244e+002;5.414988e-001;-1.148615e+002;-7.297485e-001;-1.658894e+001;-6.237572e-001;2.574729e+001;4.287015e-001;9.379207e-003;4.720862e+000;-2.983969e-003;-4.809741e+000;4.772739e-001;8.599601e-001;2.978209e+001;4.609690e-001;9.869397e+000;1.298101e+000;1.692473e+001;8.401450e-001;6.081857e+000;2.570442e+000;-1.613160e+001;2.544548e+001;2.492552e-003;1.323394e-002;7.485259e-002;2.552204e+000;2.148249e+000;2.207207e-001;1.831787e-001;2.380769e-001;3.375109e-001;-3.002151e+001
'm202_oslo_d7.wav';2.457378e+001;2.534246e-001;2.109332e+001;2.380769e+001;2.712988e+001;6.036564e+000;2.335382e+002;3.728942e+002;2.261845e+002;3.881778e+002;4.210782e-001;1.123948e+000;2.169152e-002;2.970419e-001;7.189756e-001;6.972841e-001;1.043835e+001;6.053252e+000;7.737234e+000;6.002505e+000;2.442545e-001;1.277563e+000;1.852974e+001;1.011306e+000;8.697021e+000;1.286943e+000;1.244481e+001;1.086516e+000;5.135848e+000;2.617339e+000;5.913943e-002;1.672856e+000;1.645539e+000;9.017633e-001;3.466139e+000;1.239716e+000;5.228790e+000;1.893931e+000;2.902405e+001;3.580209e-001;6.714420e+002;4.074773e-001;1.191329e+003;2.303442e-001;-1.059196e+002;-8.771285e-001;1.710105e+003;1.871456e-001;9.232216e+002;3.829116e-001;-1.098950e+002;-7.887565e-001;2.767997e+003;1.420843e-001;7.580198e+002;5.238019e-001;-1.124692e+002;-7.433174e-001;-1.645632e+001;-5.811729e-001;2.590092e+001;3.941453e-001;1.171464e-002;3.338038e+000;-6.077345e-003;-2.243538e+000;4.230269e-001;7.943665e-001;3.178668e+001;4.466787e-001;8.994918e+000;1.316601e+000;1.643629e+001;8.928329e-001;4.697430e+000;3.411970e+000;-1.373521e+001;2.263588e+001;2.042101e-002;1.351857e-002;8.043320e-002;2.645291e+000;2.126379e+000;2.303773e-001;1.759016e-001;2.488172e-001;3.480386e-001;-3.071247e+001
'm202_oslo_d8.wav';2.384280e+001;1.740236e-001;2.156279e+001;2.389588e+001;2.628147e+001;4.718683e+000;1.527329e+002;2.070133e+002;1.085800e+002;1.508012e+002;4.582108e-001;1.062336e+000;2.833757e-002;3.443601e-001;7.437310e-001;7.153934e-001;1.027854e+001;6.988999e+000;9.283539e+000;7.457031e+000;2.851710e-001;1.196015e+000;2.152045e+001;8.646199e-001;9.031615e+000;1.228227e+000;1.368422e+001;1.055207e+000;5.003181e+000;2.670381e+000;7.200407e-002;1.607263e+000;1.728936e+000;9.373572e-001;3.180726e+000;1.361470e+000;4.018880e+000;3.201106e+000;2.893198e+001;3.993030e-001;6.445125e+002;4.286096e-001;1.229766e+003;2.189892e-001;-9.636987e+001;-9.566830e-001;1.679916e+003;1.981180e-001;9.655190e+002;3.689306e-001;-1.018248e+002;-8.364717e-001;2.729370e+003;1.483636e-001;7.511168e+002;4.770048e-001;-1.050770e+002;-7.820020e-001;-1.766731e+001;-5.117655e-001;2.731340e+001;3.254050e-001;1.069308e-002;3.629643e+000;-6.258948e-003;-2.176491e+000;4.509715e-001;8.053102e-001;3.365465e+001;3.480756e-001;9.264434e+000;1.253521e+000;1.766990e+001;8.190017e-001;4.259431e+000;3.633830e+000;-1.383771e+001;2.328332e+001;1.371174e-002;1.263911e-002;1.008423e-001;2.488967e+000;2.279152e+000;2.344961e-001;1.893807e-001;1.880800e-001;2.802590e-001;-3.027632e+001
'm203_grytviken_d5.wav';2.431442e+001;2.435274e-001;2.070884e+001;2.306674e+001;2.820241e+001;7.493567e+000;2.998425e+002;4.062350e+002;2.313570e+002;4.271439e+002;3.086185e-001;1.076565e+000;1.008778e-002;2.119558e-001;5.830438e-001;5.729560e-001;6.899088e+000;4.589068e+000;6.660599e+000;3.885321e+000;1.822468e-001;1.228140e+000;1.559646e+001;1.204433e+000;1.044108e+001;1.073256e+000;9.951124e+000;1.268255e+000;8.366096e+000;1.343805e+000;7.970461e-002;1.617213e+000;1.679065e+000;9.319534e-001;2.909632e+000;1.530580e+000;7.052227e+000;1.971154e+000;2.881531e+001;3.822150e-001;4.810751e+002;4.591939e-001;1.210237e+003;2.220998e-001;-1.213272e+002;-7.631437e-001;1.444898e+003;2.054253e-001;9.101666e+002;3.562201e-001;-1.253962e+002;-6.862696e-001;2.557456e+003;1.056038e-001;6.484811e+002;4.462338e-001;-1.285198e+002;-6.391001e-001;-1.745964e+001;-5.594630e-001;2.772233e+001;3.536772e-001;1.135837e-002;3.243715e+000;-6.401393e-003;-1.919551e+000;3.616759e-001;6.326929e-001;3.100484e+001;4.568597e-001;1.386817e+001;8.379195e-001;1.401889e+001;9.935795e-001;8.787237e+000;1.536588e+000;-1.468204e+001;2.533049e+001;2.190202e-002;1.638018e-002;7.480162e-002;2.846219e+000;2.041250e+000;1.952083e-001;1.500207e-001;2.821505e-001;4.692154e-001;-3.375039e+001
'm203_grytviken_d6.wav';2.407738e+001;2.389624e-001;2.086835e+001;2.290395e+001;2.701263e+001;6.144283e+000;3.161617e+002;5.036481e+002;1.967813e+002;4.044156e+002;3.205299e-001;1.035458e+000;1.473738e-002;2.317749e-001;6.063345e-001;5.915971e-001;7.757633e+000;4.766043e+000;7.764359e+000;4.961703e+000;1.926150e-001;1.199656e+000;1.639604e+001;1.153966e+000;1.072202e+001;1.060194e+000;9.980801e+000;1.245934e+000;7.437999e+000;1.586642e+000;6.700274e-002;1.498865e+000;1.662960e+000;8.690941e-001;2.695562e+000;1.590434e+000;5.201856e+000;2.097583e+000;2.831543e+001;4.049225e-001;4.717078e+002;4.544925e-001;1.204712e+003;2.219895e-001;-1.161713e+002;-8.011652e-001;1.451922e+003;2.198545e-001;8.652863e+002;3.213797e-001;-1.203917e+002;-7.178232e-001;2.565774e+003;1.109467e-001;6.548757e+002;5.686943e-001;-1.235707e+002;-6.703696e-001;-1.760684e+001;-5.538949e-001;2.724815e+001;3.608019e-001;1.229496e-002;2.993659e+000;-7.752365e-003;-1.790362e+000;3.637361e-001;6.392055e-001;3.079658e+001;4.805667e-001;1.422269e+001;8.289217e-001;1.432008e+001;9.279777e-001;6.828102e+000;2.144280e+000;-1.444222e+001;2.485237e+001;2.168083e-002;1.585470e-002;7.755930e-002;3.089466e+000;2.276632e+000;1.859434e-001;1.451530e-001;2.453000e-001;3.940620e-001;-3.378096e+001
'm203_grytviken_d7.wav';2.533698e+001;2.702082e-001;2.091676e+001;2.393669e+001;2.890084e+001;7.984081e+000;1.425455e+002;1.540861e+002;2.255014e+002;4.246252e+002;2.936532e-001;1.080403e+000;1.046108e-002;1.852980e-001;5.721703e-001;5.617092e-001;6.593393e+000;3.894689e+000;6.203609e+000;4.337301e+000;1.692065e-001;1.265320e+000;1.571686e+001;1.184791e+000;1.060930e+001;1.037592e+000;9.978585e+000;1.277647e+000;9.065293e+000;1.162368e+000;6.929475e-002;1.495636e+000;1.614529e+000;9.067903e-001;3.509435e+000;1.309171e+000;7.275135e+000;1.869783e+000;2.870037e+001;4.065719e-001;4.692128e+002;4.748634e-001;1.227346e+003;2.421580e-001;-1.218188e+002;-7.617886e-001;1.431248e+003;2.044690e-001;9.079583e+002;3.621349e-001;-1.251435e+002;-6.879222e-001;2.544456e+003;1.007304e-001;6.529706e+002;5.206737e-001;-1.281557e+002;-6.431354e-001;-1.800467e+001;-5.700330e-001;2.801022e+001;3.613470e-001;7.440531e-003;4.944897e+000;-6.517018e-003;-1.820976e+000;3.364702e-001;6.544068e-001;3.055581e+001;4.906295e-001;1.468575e+001;7.701327e-001;1.470411e+001;1.026993e+000;9.287605e+000;1.381210e+000;-1.573871e+001;2.667289e+001;1.893421e-002;1.667001e-002;6.630544e-002;2.648357e+000;1.792291e+000;2.260274e-001;1.689350e-001;3.285507e-001;4.783888e-001;-3.386780e+001
'm203_grytviken_d8.wav';2.440239e+001;2.292911e-001;2.119834e+001;2.359063e+001;2.736968e+001;6.171341e+000;1.890426e+002;2.525167e+002;1.980560e+002;5.065792e+002;3.465973e-001;9.366330e-001;1.611477e-002;3.015114e-001;6.194876e-001;6.033728e-001;7.248332e+000;4.236320e+000;6.321524e+000;3.671400e+000;1.898504e-001;1.104303e+000;1.846174e+001;1.063569e+000;1.138932e+001;9.909641e-001;1.084983e+001;1.255298e+000;7.485664e+000;1.526118e+000;5.949065e-002;1.770915e+000;1.515184e+000;1.014603e+000;3.858851e+000;1.119671e+000;6.886502e+000;1.973652e+000;3.004548e+001;4.927967e-001;4.845096e+002;4.883333e-001;1.230343e+003;2.320532e-001;-1.027663e+002;-9.061396e-001;1.448897e+003;2.293921e-001;9.159040e+002;4.136685e-001;-1.087074e+002;-7.886200e-001;2.545521e+003;1.149971e-001;6.529414e+002;4.697901e-001;-1.125710e+002;-7.275615e-001;-1.863621e+001;-5.040268e-001;2.873753e+001;3.399434e-001;5.225174e-003;6.743203e+000;-8.541719e-003;-1.467177e+000;3.159105e-001;6.515172e-001;3.203499e+001;4.402194e-001;1.549788e+001;6.969489e-001;1.535945e+001;9.379914e-001;8.422850e+000;1.595850e+000;-1.196589e+001;2.215409e+001;3.388542e-002;1.671573e-002;7.893799e-002;3.164073e+000;2.197241e+000;2.273256e-001;1.946041e-001;2.192593e-001;4.056932e-001;-3.271938e+001
'm206_yerevan_d5.wav';2.486571e+001;1.657277e-001;2.293568e+001;2.459942e+001;2.708300e+001;4.147318e+000;1.929560e+002;3.385167e+002;2.657654e+002;5.226564e+002;2.834135e-001;1.047379e+000;1.782374e-002;1.882151e-001;5.321048e-001;5.142810e-001;7.595925e+000;4.661046e+000;5.585220e+000;3.782339e+000;1.605244e-001;1.140509e+000;1.988349e+001;8.639324e-001;6.089743e+000;2.117305e+000;1.614778e+001;9.317072e-001;1.196143e+001;9.670588e-001;6.006986e-002;1.537768e+000;1.616879e+000;9.057763e-001;3.853674e+000;1.049963e+000;6.236003e+000;1.461924e+000;2.541606e+001;3.789042e-001;4.845322e+002;4.361907e-001;1.219360e+003;2.062410e-001;-1.138029e+002;-8.156333e-001;1.518552e+003;1.858991e-001;9.124665e+002;3.919085e-001;-1.180847e+002;-7.329384e-001;2.573491e+003;1.027767e-001;8.433958e+002;4.220243e-001;-1.204162e+002;-6.957817e-001;-1.736176e+001;-5.325705e-001;2.744455e+001;3.169264e-001;-8.609303e-003;-4.992455e+000;-5.792422e-003;-1.835346e+000;2.873251e-001;6.382161e-001;3.395501e+001;3.460237e-001;6.311097e+000;2.423905e+000;2.477334e+001;5.997399e-001;1.281161e+001;9.885607e-001;-1.841290e+001;3.050087e+001;6.707784e-003;1.459217e-002;7.100786e-002;2.947926e+000;1.749117e+000;2.557576e-001;2.126176e-001;3.030208e-001;4.592206e-001;-3.562210e+001
'm206_yerevan_d6.wav';2.522242e+001;1.681554e-001;2.292802e+001;2.505586e+001;2.770749e+001;4.779469e+000;2.751152e+002;5.412043e+002;2.103479e+002;3.226637e+002;2.809591e-001;1.105317e+000;1.185980e-002;1.806520e-001;5.171227e-001;5.052630e-001;7.300369e+000;4.484704e+000;6.921256e+000;4.991305e+000;1.570123e-001;1.281907e+000;1.788703e+001;9.590058e-001;6.785623e+000;1.896983e+000;1.564466e+001;9.346709e-001;1.100465e+001;1.065111e+000;5.345695e-002;1.373307e+000;1.625703e+000;9.336019e-001;4.359962e+000;9.202518e-001;5.327164e+000;1.528718e+000;2.596305e+001;3.973877e-001;4.776842e+002;4.280627e-001;1.169578e+003;2.004465e-001;-1.190623e+002;-7.776077e-001;1.518895e+003;1.851787e-001;8.442026e+002;3.777606e-001;-1.238479e+002;-6.932228e-001;2.593245e+003;9.767521e-002;8.128602e+002;5.244800e-001;-1.261614e+002;-6.585594e-001;-1.746893e+001;-5.485252e-001;2.716846e+001;3.547072e-001;-3.769566e-003;-1.206459e+001;-6.566706e-003;-1.776163e+000;3.033429e-001;7.355136e-001;3.288589e+001;3.663013e-001;7.722678e+000;2.006279e+000;2.433945e+001;5.876192e-001;1.197153e+001;1.086709e+000;-1.759189e+001;2.872540e+001;1.177960e-002;1.422379e-002;6.624588e-002;2.704733e+000;1.830492e+000;2.254794e-001;1.631542e-001;3.034722e-001;4.501949e-001;-3.564565e+001
'm206_yerevan_d7.wav';2.540681e+001;1.624524e-001;2.356767e+001;2.480906e+001;2.809221e+001;4.524544e+000;1.202560e+002;1.107140e+002;2.501006e+002;3.532812e+002;2.715729e-001;1.154310e+000;3.410662e-003;1.304898e-001;5.271345e-001;5.237239e-001;7.440663e+000;4.663620e+000;6.895581e+000;5.889589e+000;1.567762e-001;1.281180e+000;1.757613e+001;9.567861e-001;5.548623e+000;2.193433e+000;1.441185e+001;9.833842e-001;1.112150e+001;1.084438e+000;6.049176e-002;1.661136e+000;1.734062e+000;8.761482e-001;4.032073e+000;1.036563e+000;5.636616e+000;2.216841e+000;2.439407e+001;5.399626e-001;4.887043e+002;4.526237e-001;1.190847e+003;2.095518e-001;-1.241841e+002;-7.344512e-001;1.508476e+003;1.903116e-001;8.741298e+002;3.488331e-001;-1.277641e+002;-6.696792e-001;2.589670e+003;1.081340e-001;8.072286e+002;4.747212e-001;-1.303498e+002;-6.314968e-001;-1.665718e+001;-5.734377e-001;2.706700e+001;3.290040e-001;-6.146946e-003;-7.243982e+000;-5.261944e-003;-2.171571e+000;3.201177e-001;6.721007e-001;3.326968e+001;3.467779e-001;5.903576e+000;2.449120e+000;2.329891e+001;6.102375e-001;1.222361e+001;1.159026e+000;-1.922294e+001;3.119891e+001;1.340479e-002;1.540999e-002;6.516527e-002;2.409972e+000;1.775312e+000;2.201563e-001;1.496818e-001;3.416667e-001;4.896024e-001;-3.565107e+001
'm206_yerevan_d8.wav';2.386965e+001;1.714909e-001;2.169220e+001;2.420576e+001;2.597874e+001;4.286541e+000;2.329547e+002;3.523263e+002;1.142498e+002;1.222951e+002;2.868635e-001;1.075740e+000;1.375842e-002;1.914790e-001;5.245873e-001;5.108289e-001;7.776428e+000;4.935732e+000;6.448126e+000;4.313604e+000;1.661472e-001;1.171845e+000;1.967698e+001;8.852346e-001;5.740388e+000;2.150471e+000;1.419024e+001;1.054605e+000;1.073002e+001;1.115881e+000;6.704512e-002;1.739246e+000;1.822378e+000;8.604434e-001;3.043903e+000;1.329126e+000;5.801074e+000;2.056279e+000;2.459274e+001;4.608714e-001;5.082751e+002;4.476833e-001;1.238535e+003;2.069026e-001;-1.127166e+002;-8.204788e-001;1.515230e+003;2.051669e-001;9.257316e+002;3.858405e-001;-1.162924e+002;-7.514241e-001;2.592190e+003;1.157979e-001;8.130085e+002;4.900121e-001;-1.191772e+002;-7.058438e-001;-1.612196e+001;-5.643581e-001;2.646323e+001;3.151899e-001;-1.009484e-002;-3.969635e+000;-5.515345e-003;-2.090488e+000;3.045180e-001;6.493084e-001;3.371430e+001;3.538667e-001;5.594549e+000;2.565732e+000;2.207198e+001;7.013670e-001;1.040461e+001;1.273953e+000;-1.840657e+001;3.038934e+001;1.290033e-002;1.544274e-002;6.470320e-002;3.102239e+000;1.809832e+000;2.491045e-001;1.714271e-001;2.813433e-001;4.316365e-001;-3.568578e+001
'm207_birkirkara_d5.wav';2.364946e+001;1.810432e-001;2.114679e+001;2.355347e+001;2.580171e+001;4.654924e+000;1.550537e+002;1.947241e+002;1.298059e+002;1.787757e+002;3.785588e-001;1.083672e+000;1.877653e-002;2.683086e-001;7.095076e-001;6.907310e-001;8.233022e+000;5.125708e+000;8.109701e+000;5.497471e+000;2.082569e-001;1.123634e+000;1.985917e+001;9.030619e-001;1.005572e+001;1.105154e+000;1.153581e+001;1.212725e+000;8.425386e-001;1.510397e+001;6.070459e-002;1.594214e+000;1.626064e+000;9.188744e-001;3.010113e+000;1.256769e+000;3.380135e+000;3.556113e+000;2.608910e+001;5.069918e-001;4.776508e+002;4.617902e-001;1.184908e+003;2.099766e-001;-1.042656e+002;-9.200035e-001;1.442378e+003;2.225425e-001;8.639084e+002;3.346460e-001;-1.102954e+002;-8.061929e-001;2.521319e+003;1.235774e-001;6.587194e+002;4.887207e-001;-1.138981e+002;-7.453980e-001;-1.681053e+001;-5.851462e-001;2.562825e+001;3.922982e-001;1.087596e-002;3.655398e+000;-1.151724e-002;-1.142583e+000;3.650473e-001;6.335296e-001;3.262569e+001;4.121128e-001;1.136154e+001;1.114888e+000;1.528562e+001;1.072384e+000;-4.881238e+000;-2.802799e+000;-1.953731e+001;3.068294e+001;9.687024e-003;1.376339e-002;7.744069e-002;2.554348e+000;1.922031e+000;2.488679e-001;2.133043e-001;2.847312e-001;4.501531e-001;-3.313560e+001
'm207_birkirkara_d6.wav';2.449416e+001;2.176552e-001;2.179274e+001;2.434411e+001;2.679919e+001;5.006454e+000;5.093189e+002;1.029303e+003;1.388517e+002;1.553470e+002;4.082824e-001;1.086877e+000;1.726101e-002;2.819308e-001;7.437878e-001;7.265268e-001;8.440141e+000;5.753756e+000;7.593696e+000;5.447697e+000;2.215120e-001;1.152834e+000;1.826653e+001;9.827253e-001;1.068471e+001;1.084723e+000;1.278883e+001;1.150867e+000;5.517567e-001;2.321791e+001;5.870774e-002;1.655188e+000;1.688923e+000;9.496140e-001;3.329091e+000;1.279531e+000;4.739528e+000;1.900323e+000;2.644857e+001;3.892258e-001;4.843443e+002;4.570608e-001;1.160942e+003;2.095368e-001;-1.038340e+002;-9.171762e-001;1.486163e+003;2.269222e-001;8.380455e+002;3.765673e-001;-1.094611e+002;-8.045223e-001;2.559144e+003;1.234273e-001;6.820974e+002;5.812965e-001;-1.122210e+002;-7.565101e-001;-1.678851e+001;-6.107259e-001;2.505984e+001;4.262950e-001;9.354792e-003;4.540412e+000;-1.135756e-002;-1.139978e+000;3.801465e-001;6.828743e-001;3.049443e+001;4.447185e-001;1.309834e+001;9.663712e-001;1.738882e+001;9.744424e-001;-4.178511e+000;-3.373615e+000;-1.734176e+001;2.780157e+001;1.666782e-002;1.390626e-002;8.697646e-002;2.772177e+000;1.842039e+000;2.641096e-001;1.961048e-001;2.623944e-001;4.269065e-001;-3.245695e+001
'm207_birkirkara_d7.wav';2.433305e+001;2.038417e-001;2.178836e+001;2.411267e+001;2.656231e+001;4.773943e+000;1.470105e+002;1.920081e+002;8.794046e+001;8.345110e+001;3.684629e-001;9.921011e-001;1.984694e-002;2.945706e-001;6.775162e-001;6.576693e-001;7.926825e+000;5.220931e+000;6.308149e+000;4.219409e+000;1.994541e-001;1.097417e+000;1.978555e+001;9.011706e-001;1.047772e+001;1.026576e+000;1.403115e+001;1.071154e+000;3.405579e+000;3.599891e+000;5.624637e-002;1.757814e+000;1.541989e+000;9.655517e-001;3.669175e+000;1.154230e+000;5.156405e+000;2.228433e+000;2.784309e+001;4.224098e-001;4.691251e+002;4.501363e-001;1.155258e+003;2.125192e-001;-1.000935e+002;-9.528818e-001;1.427259e+003;2.034407e-001;8.364686e+002;3.760571e-001;-1.062625e+002;-8.262739e-001;2.522727e+003;1.150549e-001;6.432761e+002;4.696151e-001;-1.102411e+002;-7.601420e-001;-1.732326e+001;-5.670177e-001;2.664228e+001;3.588882e-001;6.750456e-003;6.229156e+000;-8.296121e-003;-1.482337e+000;3.266960e-001;6.701128e-001;3.201445e+001;3.940604e-001;1.235960e+001;9.077420e-001;1.894288e+001;9.068971e-001;-3.974216e-001;-3.368270e+001;-1.847241e+001;2.937328e+001;1.316203e-002;1.481773e-002;8.795018e-002;2.938411e+000;1.882796e+000;2.665000e-001;1.990170e-001;2.483333e-001;3.962045e-001;-3.344416e+001
'm207_birkirkara_d8.wav';2.375882e+001;1.846183e-001;2.075775e+001;2.377255e+001;2.594577e+001;5.188026e+000;1.382765e+002;2.074477e+002;1.878781e+002;5.330345e+002;3.544498e-001;1.074862e+000;2.226369e-002;2.633343e-001;6.381502e-001;6.158865e-001;7.900891e+000;4.325912e+000;7.773642e+000;5.246469e+000;1.914430e-001;1.106881e+000;2.074166e+001;8.472592e-001;1.033506e+001;1.117521e+000;1.151851e+001;1.260771e+000;4.375693e+000;2.744642e+000;6.092026e-002;1.618072e+000;1.721948e+000;9.101235e-001;3.441619e+000;1.120788e+000;4.391527e+000;1.416226e+000;2.950673e+001;3.461136e-001;4.629272e+002;4.300300e-001;1.206339e+003;2.334464e-001;-1.002544e+002;-9.489168e-001;1.418942e+003;2.061594e-001;8.885981e+002;3.666868e-001;-1.061651e+002;-8.332693e-001;2.550521e+003;1.164951e-001;6.881774e+002;4.577439e-001;-1.114081e+002;-7.469705e-001;-1.753566e+001;-5.660549e-001;2.798608e+001;3.281207e-001;3.308606e-003;1.214032e+001;-8.451161e-003;-1.546605e+000;3.256781e-001;6.383820e-001;3.306149e+001;3.713966e-001;1.297883e+001;9.486974e-001;1.477547e+001;1.169902e+000;6.109962e-001;2.191116e+001;-1.895607e+001;3.085669e+001;1.208168e-002;1.502166e-002;6.453719e-002;2.994429e+000;1.719730e+000;2.948649e-001;2.280128e-001;3.018461e-001;6.176205e-001;-3.393206e+001
