name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,spkID,genderclass,class
'w244_pointenoire_d7_01.wav',32.395070000000004,0.2083824,25.06501,34.24255,37.67901,12.61401,254.1816,111.1164,134.8192,104.1852,0.5050127000000001,1.02329,0.009488,0.37760370000000004,0.8260205,0.8165325,10.15722,5.749325,9.273972,5.955030000000001,0.264814,1.113725,18.22928,0.8876630999999999,0.9182814,18.25681,14.457629999999998,1.0520120000000002,-9.741943,-1.737941,0.06139318,1.8496259999999998,1.711342,0.9150539000000001,6.1525360000000004,0.8568486999999999,6.892625,3.017866,19.10681,1.031919,569.0396,0.33096220000000004,1161.726,0.22255029999999998,-105.0216,-0.8878651,1707.424,0.17465260000000002,824.0944,0.5462888000000001,-107.374,-0.8020958,2731.262,0.1170075,803.2857,0.4641804,-108.3849,-0.7841959,-13.284579999999998,-0.6528062,23.03155,0.33672420000000003,0.03906782,0.8981912000000001,-0.01348402,-1.083416,0.4135614,0.7499993,29.556990000000003,0.3218144,-3.237362,-5.8177389999999995,20.40716,0.8066607,-20.27179,-0.6775336999999999,-14.955079999999999,24.64905,0.04311921,0.01199661,0.162486,3.403404,2.822581,0.1735714,0.1310456,0.1548276,0.23439749999999998,-31.71365,244,whigh,high
'w244_pointenoire_d7_02.wav',33.53382,0.22844420000000001,25.19419,35.52655,38.537690000000005,13.3435,548.1016,818.4633,416.2055,797.8102,0.34298270000000003,1.165252,0.03019014,0.19335629999999998,0.6634265,0.6332363,9.38588,7.410392999999999,6.626003,5.1466650000000005,0.19341,1.274638,15.665479999999999,1.0578,4.984061,2.402685,9.573053999999999,1.319513,-1.8136860000000001,-9.028782000000001,0.05630824,2.053218,1.337725,0.9789994000000001,7.660722,0.7769191999999999,11.56075,0.9650392,23.85296,0.5258586999999999,597.3673,0.3226575,1213.62,0.22825140000000002,-133.3878,-0.6650095,1671.6270000000002,0.1715668,845.2775,0.4118067,-130.0546,-0.6444585,2731.724,0.10571620000000001,776.3259,0.44284179999999995,-131.8139,-0.6185854000000001,-17.804370000000002,-0.5001779000000001,26.91331,0.3338542,0.04921373,0.8304292999999999,-0.01450451,-0.7996066,0.3885304,0.6859426,30.27368,0.3945468,2.764329,5.380612999999999,15.71204,0.8378247,-15.55156,-0.8049799,-17.56869,27.964679999999998,0.002605639,0.01173398,0.08446616,2.202202,2.21328,0.1713636,0.1404957,0.27238090000000004,0.33437790000000006,-33.44059,244,whigh,high
'w244_pointenoire_d7_03.wav',29.6288,0.28004309999999993,21.15853,31.82534,35.045840000000005,13.887310000000001,234.6774,230.6512,239.4852,313.7462,0.34988470000000005,1.167542,0.001033966,0.1939514,0.6630375,0.6620035,11.079939999999999,5.920346,8.450856,5.954584,0.1910364,1.144857,15.81046,1.112558,4.094614,3.113589,12.47363,1.081895,-3.477393,-4.773766999999999,0.08658202,1.588401,1.885682,0.7326772,4.345957,1.272055,6.529109,1.7557669999999999,22.43616,0.6262707,552.6995,0.4302968,1220.392,0.2250999,-115.5195,-0.8207784,1595.43,0.20757489999999998,885.3777,0.4545878,-116.0538,-0.7698526,2687.6490000000003,0.11476379999999999,833.7166,0.4644085,-118.4504,-0.7300493,-13.5993,-0.6831715,24.33451,0.4010397,0.02952519,1.594709,-0.01014545,-1.174,0.3542078,0.5878361,28.60636,0.5372775,0.3847705,37.604659999999996,18.369989999999998,0.7777689,-15.92632,-0.8816440000000001,-19.278229999999997,28.98125,0.03084183,0.01430678,0.08775389,3.503504,2.313883,0.19,0.158471,0.24238089999999998,0.316798,-35.07747,244,whigh,high
'w244_pointenoire_d8_01.wav',33.20647,0.16121470000000002,32.3196,34.89915,37.06771,4.748104,284.3258,464.6377,97.53371,66.33601999999999,0.5446656,0.9093544,0.08414504,0.4421630999999999,0.9152945,0.8311495000000001,10.996780000000001,5.079778,11.28938,6.378887000000001,0.29548709999999995,0.9966893,22.40567,0.7541884,1.483529,10.98024,11.30309,1.055252,-9.932262,-1.811579,0.06678575,1.725904,1.4648889999999999,0.9202908000000001,6.789103999999999,0.6697503,9.167433,1.778402,23.06083,0.6612465,572.6747,0.3627754,1240.306,0.1901655,-89.41208,-1.021363,1621.745,0.2000145,966.3344,0.384137,-88.06448,-0.9569431999999999,2685.365,0.11855450000000001,949.3071,0.5345966999999999,-92.063,-0.8787377000000001,-14.703920000000002,-0.6030107,25.64316,0.34651809999999994,0.03208354,1.2671540000000001,-0.01274334,-1.036476,0.4131808,0.719302,31.664579999999997,0.35583509999999996,-2.309454,-7.687644000000001,14.11186,0.8108496999999999,-18.364279999999997,-0.8495775999999999,-16.5676,26.36525,0.02267775,0.008452166,0.1530869,4.104104,2.8169009999999997,0.21,0.1225036,0.1285185,0.1811834,-31.81178,244,whigh,high
'w244_pointenoire_d8_02.wav',33.06775,0.20099560000000002,25.52306,34.36956,37.88492,12.36186,455.0223,546.3899,298.3943,580.4719,0.3762235,1.159241,0.001033966,0.22564510000000002,0.7286865,0.7276524999999999,8.560461,5.463586,8.765464,5.742780000000001,0.19532570000000002,1.120843,16.823220000000003,0.9680378000000001,3.3354470000000003,4.46674,10.919210000000001,1.182058,-7.912841,-2.138904,0.06854235,1.8672919999999997,1.628738,1.026111,6.648064,0.7930089,8.981894,1.42921,23.053420000000003,0.46922520000000006,587.3873,0.369753,1182.728,0.17748370000000002,-123.7484,-0.7427934,1699.229,0.1872894,836.0967,0.447428,-123.3465,-0.6934094,2760.163,0.1104385,814.9927,0.5655715,-124.656,-0.6737221999999999,-16.06034,-0.5001842000000001,24.97464,0.34639549999999997,0.04408031,0.9806376,-0.01481319,-0.8247728999999999,0.35201309999999997,0.6248749,29.01036,0.4016034,1.399101,13.4961,17.65073,0.7485271,-19.13663,-0.8419190000000001,-15.70473,25.71854,0.04122854,0.01166609,0.122867,2.902903,2.21328,0.1863636,0.14294129999999997,0.2343478,0.3417325,-34.146609999999995,244,whigh,high
'w244_pointenoire_d8_03.wav',31.84003,0.2500495,22.20952,34.703590000000005,37.970290000000006,15.76077,475.1144,628.0757,139.731,197.3948,0.326413,1.379049,0.001033966,0.09980876,0.6540961,0.6530621,8.643089999999999,5.395476,8.987809,5.799437999999999,0.1830417,1.399276,14.739120000000002,1.156535,3.401475,3.7096620000000002,10.676789999999999,1.3164850000000001,-5.835389,-2.599482,0.06447378,1.648696,1.7462790000000001,0.8188474,5.621887,1.066641,9.243099,1.718963,22.080389999999998,0.6785048,592.924,0.3657282,1226.815,0.2022069,-131.0939,-0.6846324,1708.003,0.17705610000000002,848.1512,0.42818019999999996,-127.284,-0.6690587,2776.8309999999997,0.1104732,897.6104,0.539605,-128.1695,-0.6560912,-15.877820000000002,-0.5798603,24.43817,0.42381090000000005,0.0400242,1.062935,-0.01480769,-0.8041895,0.38981170000000004,0.6929411,29.69156,0.46974049999999995,1.921732,8.686755,20.47842,0.7064376,-17.869770000000003,-0.8507963,-16.06205,25.608829999999998,0.07620825,0.01688644,0.08504447,2.802803,2.0140990000000003,0.1955,0.1335468,0.31,0.4002777,-33.932140000000004,244,whigh,high
'w248_plovdiv_d5_01.wav',34.838770000000004,0.1785595,33.168690000000005,36.322559999999996,38.82868,5.659987999999999,189.164,115.0136,210.0326,542.6218,0.35360690000000006,0.9603686,0.0025928179999999998,0.2827365,0.6174068,0.6148140000000001,8.411441,4.720022,7.510567999999999,4.1224099999999995,0.18570079999999997,0.9912904,17.524179999999998,0.947536,5.822445,2.570625,8.130361,1.490127,-2.731003,-4.6230519999999995,0.05394524,1.879261,1.461148,0.9978322000000001,7.743023,0.7072473000000001,5.541597,2.119711,18.44218,0.5355926,621.2497,0.3441067,1224.14,0.2013987,-105.6163,-0.8589041999999999,1691.5870000000002,0.21127510000000002,939.9995,0.39277399999999996,-103.9618,-0.8051291,2719.665,0.09961183,684.9949,0.5287713,-105.4731,-0.7764106,-17.1694,-0.565214,25.98592,0.3587257,0.0209395,1.858713,-0.01031871,-1.207807,0.2791697,0.6184900999999999,28.191370000000003,0.418754,4.026496,4.107812,9.891535000000001,1.364283,-8.81264,-1.369458,-16.30017,25.76759,0.04527863,0.0156221,0.124449,3.7523449999999996,2.697616,0.19441860000000002,0.1383172,0.15833329999999998,0.269505,-34.437290000000004,248,whigh,high
'w248_plovdiv_d5_02.wav',38.14883,0.13357950000000002,36.11622,37.95325,41.18605,5.069828,190.4988,169.5379,257.3511,516.78,0.2799987,1.204448,0.02697314,0.1114559,0.5536674,0.5266941999999999,7.100959,4.3926110000000005,6.169036,4.018211,0.144528,1.230657,14.78814,0.9145325000000001,8.309261,1.6079430000000001,8.573007,1.497283,0.3079433,47.529270000000004,0.04543218,1.801173,1.1581540000000001,1.0471540000000001,8.996514999999999,0.5315099,7.611742,1.665107,18.34121,0.6129566,665.8766,0.2883246,1218.538,0.212536,-139.7912,-0.6082373000000001,1739.36,0.1790136,860.627,0.5141501,-133.1938,-0.6214003,2793.73,0.09063526,662.4525,0.7426791,-134.4728,-0.6025085,-15.44431,-0.6555715999999999,24.34852,0.42979979999999995,0.03218565,1.3003,-0.009905266,-1.550789,0.2989466,0.6315746999999999,24.32376,0.47073980000000004,4.341286,3.916175,4.827376,3.311584,-11.188930000000001,-1.244213,-23.5163,34.31415,-0.01553765,0.00951639,0.06038801,2.689181,1.819322,0.202069,0.1185364,0.3255172,0.40544209999999997,-36.21075,248,whigh,high
'w248_plovdiv_d5_03.wav',36.315059999999995,0.1733504,35.08278,36.6134,38.781,3.6982190000000004,288.2578,297.0488,264.1488,404.455,0.3078945,1.1510479999999998,0.008084601,0.1555378,0.6091258,0.6010411999999999,6.49852,3.969893,6.155543,3.7237989999999996,0.13825539999999997,1.225099,16.64189,0.9361339,7.466305999999999,1.892395,7.1261600000000005,1.6773069999999999,-0.8694465,-15.4042,0.03928707,2.113492,1.091156,1.169819,9.651029,0.5950059,8.725595,1.555999,18.74052,0.6635314,625.127,0.3416827,1245.943,0.20890219999999998,-128.9359,-0.6821433000000001,1670.185,0.2014403,960.4948,0.4153669,-120.0293,-0.7098411,2716.505,0.08690738,672.8592,0.5806103,-121.7675,-0.6819,-16.85172,-0.6317802,26.22451,0.3807511,0.03650934,1.270912,-0.008727171,-1.513274,0.2544808,0.6919854999999999,28.056459999999998,0.4030902,3.915145,4.304908999999999,5.911422,2.376953,-9.632562,-1.3446209999999998,-22.83372,33.39038,0.01719236,0.01228056,0.06013053,2.689181,2.195734,0.1994286,0.1655112,0.2651613,0.3699335,-34.32111,248,whigh,high
'w248_plovdiv_d6_01.wav',37.154540000000004,0.16646329999999998,36.11895,38.03062,39.29288,3.173927,474.1773,776.2758,451.0878,680.4829,0.3034462,1.103112,0.001033966,0.20790799999999998,0.5726445,0.5716104999999999,7.4935789999999995,4.586794,6.155812999999999,3.4857129999999996,0.1459491,1.089659,15.06074,1.058663,6.928219,1.821393,8.91569,1.428436,-4.1620349999999995,-3.496724,0.03634467,1.8680330000000003,1.188734,1.0892389999999998,9.608618,0.5473895000000001,6.051672,2.466186,17.578470000000003,0.7999939,641.1525,0.3362114,1192.849,0.19875079999999998,-127.7243,-0.6856019,1728.156,0.2037196,861.9058,0.5039369,-116.7849,-0.7221443000000001,2789.295,0.09349051,647.2961,0.5521715,-118.1252,-0.6992373000000001,-17.27754,-0.5805569,26.3209,0.37305809999999995,0.02395578,1.735236,-0.01063938,-1.26871,0.2587943,0.5651727,26.036720000000003,0.4601512,5.058858,2.902735,10.4197,1.396794,-13.98458,-0.9295754,-21.38727,31.781879999999997,0.04317074,0.01527955,0.07014227,3.5486809999999998,1.92484,0.24,0.1871338,0.269,0.39411799999999997,-34.79837,248,whigh,high
'w248_plovdiv_d6_02.wav',36.868320000000004,0.1777116,34.85239,37.6021,40.18257,5.330173,736.3825,932.4572,600.1736,1122.2069999999999,0.30679559999999995,1.135773,0.006986305999999999,0.16632170000000002,0.5841970999999999,0.5772108,8.166072999999999,5.549991,7.767546,5.933237,0.1624796,1.237003,15.3593,0.9993825999999999,8.104177,1.6219709999999998,7.810852000000001,1.7536740000000002,-1.26472,-12.26445,0.04633164,2.038969,1.233498,1.114242,8.862616000000001,0.6287568,11.086210000000001,1.5284719999999998,21.547639999999998,0.5537969,620.9543,0.3289585,1207.515,0.2193321,-131.8088,-0.6566380999999999,1673.9460000000001,0.20498989999999997,899.5883,0.44850609999999996,-122.9234,-0.6844813,2741.349,0.09117316,736.0253,0.5607694000000001,-124.6179,-0.6545295,-16.73578,-0.6233894,26.804059999999996,0.4031318,0.0304363,1.5076530000000001,-0.01170993,-1.3077860000000001,0.2919071,0.7432721999999999,25.8381,0.5236024,6.765421000000001,2.3488279999999997,6.313866,2.564403,-10.836160000000001,-1.549318,-22.031010000000002,32.59747,0.01604936,0.0126572,0.08345399,2.8207459999999998,2.199817,0.19333329999999999,0.11312480000000001,0.2504348,0.38288920000000004,-34.859429999999996,248,whigh,high
'w248_plovdiv_d6_03.wav',37.71887,0.16527039999999998,35.55169,37.93608,42.34792,6.796238000000001,181.6156,282.4274,356.1451,618.9543,0.2852122,1.308585,0.001033966,0.1122402,0.5529586,0.5519246,8.498821000000001,6.274344,6.933916,4.380177,0.1571566,1.396547,13.95319,1.028901,7.505242999999999,1.9430889999999998,8.198844,1.569898,0.5416645,26.19481,0.03940314,1.541415,1.177526,1.0878889999999999,9.254856,0.5245006999999999,10.28233,0.9661188,18.63816,0.4358045,660.3926,0.27119840000000006,1200.786,0.17192639999999998,-134.9135,-0.6395185999999999,1769.86,0.15762690000000001,869.7629,0.48264239999999997,-129.7909,-0.6404401999999999,2748.555,0.08634844,796.047,0.7553307,-130.1191,-0.6347165,-17.14796,-0.5825707,25.20884,0.3891712,0.02607477,1.798818,-0.01181402,-1.1602700000000001,0.3245566,0.7640491999999999,25.95216,0.4237228,4.525623,3.9074489999999997,8.514265,1.8726720000000001,-8.850767,-1.6687009999999998,-23.90503,34.58078,0.02426988,0.01463853,0.07106034,2.443609,1.8885740000000002,0.2065,0.15627779999999997,0.31842109999999996,0.3847933,-35.211870000000005,248,whigh,high
'w248_plovdiv_d7_01.wav',37.863690000000005,0.11762280000000001,35.99989,38.52933,39.90276,3.9028739999999997,300.1551,582.6277,208.8691,211.0867,0.3987632,0.9336116,0.008719469,0.3443616,0.7033524999999999,0.6946331,9.020911,5.815834,8.184754,4.955986,0.1861905,1.0202069999999999,17.61601,0.899222,5.5231959999999996,2.39328,6.467335,2.027431,-5.0519989999999995,-2.865997,0.0278365,1.669948,1.060668,1.189919,10.38524,0.4764303,3.167579,3.5119550000000004,16.71144,0.564998,660.7913,0.3086658,1199.819,0.1968987,-109.9891,-0.8178725,1756.463,0.19619160000000002,888.5836,0.42678279999999996,-103.0867,-0.8126038000000001,2811.802,0.10251279999999999,764.8958,0.7239413,-105.3316,-0.7757351,-17.09499,-0.5796232,26.60577,0.3539401,0.02094089,1.7531430000000001,-0.01270996,-1.086602,0.2750881,0.6491378000000001,27.669759999999997,0.3850337,4.158041000000001,3.6376,7.135978,2.066821,-12.300880000000001,-1.109329,-17.786839999999998,27.315279999999998,0.04033637,0.01317664,0.12379289999999998,3.803804,2.020202,0.267,0.17720329999999998,0.207,0.3057466,-32.96624,248,whigh,high
'w248_plovdiv_d7_02.wav',35.649409999999996,0.17522929999999998,34.50928,37.17955,38.903,4.393715,493.4417,658.8578,127.1999,129.788,0.3282476,1.046875,0.001085958,0.2444984,0.5984149999999999,0.5973291000000001,6.591917,3.9861470000000003,5.607518,3.8233639999999998,0.14371729999999996,1.241848,16.40631,0.9894235,6.235893,2.404778,7.476235000000001,1.859088,-0.940742,-13.342220000000001,0.05621974,2.487022,1.229295,1.127432,9.036453999999999,0.6178965,9.580983,1.015447,18.83076,0.5338940999999999,635.8,0.2893884,1218.116,0.2109654,-119.1599,-0.7519446999999999,1721.971,0.1805765,859.7,0.5302495,-112.7188,-0.7592324,2736.995,0.09589872,721.9677,0.49954259999999995,-114.1291,-0.7350475999999999,-16.267570000000003,-0.6494244,25.6244,0.3578833,0.02806287,1.359828,-0.01015708,-1.6485599999999998,0.24156750000000002,0.8048361999999999,27.866740000000004,0.3867542,4.85234,3.5864599999999998,10.09125,1.6162530000000002,-7.322175,-1.6752610000000001,-18.07969,28.393909999999998,0.04090267,0.01550083,0.07431871,2.902903,2.114804,0.22714279999999998,0.1711068,0.2505263,0.32618159999999996,-34.62945,248,whigh,high
'w248_plovdiv_d7_03.wav',38.35837,0.11219660000000001,35.995059999999995,37.5393,41.81797,5.822906,37.11327,10.76529,745.5292,1365.5120000000002,0.2676922,1.194664,0.01665211,0.1323191,0.521629,0.5049769000000001,6.731381,6.405812999999999,6.269995,5.617089,0.13275689999999998,1.626295,14.606670000000001,0.9879044,7.3848199999999995,1.7179400000000002,8.197794,1.457777,0.9066304000000001,14.56526,0.03182849,1.405065,1.104871,1.101658,10.125910000000001,0.5206989000000001,9.010261,0.7667173,17.55254,0.4128906,681.6671,0.293669,1258.525,0.2077444,-140.5389,-0.5989379,1732.539,0.167997,878.069,0.4001368,-133.8709,-0.6179979,2782.264,0.08346781,596.5392,0.38919790000000004,-134.9459,-0.5997384,-17.5679,-0.5206097,26.297140000000002,0.3260396,0.03632415,1.289942,-0.008962618,-1.3145870000000002,0.2737794,1.032874,26.493440000000003,0.4051332,4.6775,3.4817980000000004,7.034236,2.0699389999999998,-8.622475,-1.59161,-21.06631,31.749270000000003,-0.0054530659999999995,0.01137872,0.05988758,2.102102,1.609658,0.22875,0.159956,0.3725,0.41253029999999996,-36.50967,248,whigh,high
'w248_plovdiv_d8_01.wav',36.72773,0.1214181,35.77205,37.48624,39.126490000000004,3.354443,212.5551,333.7592,82.16738000000001,103.0453,0.45567700000000005,0.784112,0.07336266,0.3962134,0.794708,0.7213454,7.792671,3.9544900000000003,7.7220960000000005,3.946794,0.221275,0.855418,21.55584,0.7674893,6.485442,2.285505,5.55964,2.672312,-5.048598,-2.758377,0.04052516,1.9649400000000001,1.119242,1.160782,10.06833,0.469944,3.530163,2.6848959999999997,18.67377,0.4381365,694.1751,0.2649661,1235.937,0.1679935,-82.00276,-1.0437610000000002,1787.785,0.1830781,1027.5639999999999,0.4506958,-82.24075,-0.9360056000000001,2800.006,0.08836655,750.1672,0.6475696,-85.31293000000001,-0.8723363000000001,-18.25202,-0.5972267,29.25252,0.30713470000000004,0.01463133,2.482868,-0.01073921,-1.430818,0.2901637,0.6174639000000001,30.07296,0.30005640000000006,5.225711,3.04961,6.34731,2.588886,-9.44007,-1.403211,-15.2189,24.484370000000002,0.04394996,0.0141436,0.11720810000000001,3.893215,2.7995520000000003,0.234,0.153675,0.12095239999999999,0.20456470000000002,-32.38086,248,whigh,high
'w248_plovdiv_d8_02.wav',34.92196,0.19841789999999998,33.392179999999996,36.91414,38.99072,5.598545,330.7414,276.5722,185.9703,408.446,0.3059557,1.093991,0.001033966,0.19349770000000002,0.5800528,0.5790188000000001,7.730163,4.490256,7.691623,5.031094,0.154127,1.178159,15.9337,0.9888716000000001,6.699707000000001,1.984746,5.836939,2.058242,-2.841632,-4.43789,0.04363288,1.5943450000000001,1.439745,1.084027,7.840981,0.7792318,4.342068,3.2798260000000004,19.33652,0.6724511,646.4518,0.33030820000000005,1250.532,0.19308920000000002,-125.5336,-0.710443,1711.9379999999999,0.19381600000000002,970.9545,0.3759803,-119.8304,-0.7097074000000001,2768.453,0.0925869,780.8627,0.6676858,-121.9897,-0.6767339,-17.18146,-0.5456225,27.17915,0.3341788,0.02380923,1.680484,-0.01071295,-1.242809,0.27913699999999997,0.6632786,27.922140000000002,0.3982159,5.465797,2.8349860000000002,6.076135,2.157309,-9.724879,-1.292255,-16.69735,25.99594,0.04650655,0.01427235,0.08308595,3.559511,2.239642,0.1935,0.1687091,0.231,0.39257990000000004,-35.23043,248,whigh,high
'w248_plovdiv_d8_03.wav',35.33424,0.21072159999999998,30.206129999999998,35.1421,42.20524,11.99911,272.9565,282.5139,398.9036,687.3096,0.25209970000000004,1.193946,0.001033966,0.1123307,0.4988701,0.4978361,6.061116999999999,4.645765,6.823154,3.8775459999999997,0.12312390000000001,1.316067,15.96995,0.9037878,8.069564999999999,1.722775,8.396358,1.464307,-0.3831108,-30.52347,0.0574647,1.834157,1.141887,1.126001,8.926501,0.6426328,7.7705649999999995,1.1330209999999998,18.9522,0.6916774,685.147,0.2944445,1241.951,0.1992865,-116.9565,-0.7789510999999999,1795.494,0.17731129999999998,830.4717,0.5055894000000001,-117.451,-0.7244663,2779.494,0.08763494,740.3675,0.5931273,-118.0174,-0.7147858,-18.74782,-0.519849,26.60711,0.38655459999999997,0.02794106,1.491213,-0.01239374,-1.010262,0.23289920000000003,0.7306203,27.23769,0.39965359999999994,9.027118,1.882584,9.302653999999999,1.5609629999999999,-5.239395,-2.5712900000000003,-21.97697,32.1999,0.05926046,0.01647192,0.04787578,2.558398,1.6778520000000001,0.2746667,0.18539570000000002,0.3461538,0.4456204000000001,-36.51214,248,whigh,high
'w252_thessaloniki_d5_01.wav',39.75063,0.1155114,36.67991,40.33935,42.4236,5.7436940000000005,162.4372,190.1987,303.0292,631.0667,0.4288441,0.8283323,0.07838677,0.37781440000000005,0.7085880999999999,0.6302013000000001,8.110524,5.188765,6.616811,4.835525,0.2015076,0.987332,20.89609,0.8168896999999999,0.9990453000000001,15.81221,3.2814879999999995,4.3530690000000005,-3.573433,-4.678098,0.03833365,1.8407229999999999,1.002757,1.18868,10.79142,0.48803789999999997,6.073812,1.2411729999999999,21.37267,0.47656570000000004,645.3312,0.3616787,1259.13,0.2270652,-109.7023,-0.8322042,1610.1989999999998,0.18614389999999997,925.7634,0.33309920000000004,-95.62115,-0.8817242000000001,2731.325,0.11125589999999999,705.7427,0.4822406,-101.3271,-0.7828765000000001,-15.636510000000001,-0.678582,28.480190000000004,0.35686690000000004,0.03302244,1.1666040000000002,-0.007012055,-1.82817,0.2773184,0.7115015,30.54018,0.4086285,-1.770421,-9.540958999999999,0.1368203,111.9862,-10.87632,-1.532635,-14.65519,25.925320000000003,-0.01520954,0.01128755,0.10966120000000001,3.613118,2.398215,0.2365116,0.1901026,0.17175,0.2656867,-33.40503,252,whigh,high
'w252_thessaloniki_d5_02.wav',38.62612,0.1340066,36.63231,39.112970000000004,40.99134,4.3590349999999995,161.7001,159.7965,211.3236,313.2044,0.3024157,1.13032,0.01664335,0.1925775,0.5245267,0.5078832999999999,6.745635000000001,4.517876,5.495830000000001,3.6201809999999996,0.14591600000000002,1.2366059999999999,17.80544,0.9224905000000001,4.815137,2.97031,5.28071,2.459954,1.709684,8.154456,0.04143278,1.6532779999999998,1.1100450000000002,1.082255,10.206719999999999,0.4673945,8.586244,1.105588,22.2668,0.42904309999999996,670.7127,0.30410479999999995,1259.822,0.20576479999999997,-130.6886,-0.676897,1662.076,0.1889346,872.1862,0.38770720000000003,-120.7749,-0.7115372,2776.433,0.09656131,664.2571,0.4695322,-124.7083,-0.6492346999999999,-16.39704,-0.6629016999999999,29.294220000000003,0.32523779999999997,0.02543222,1.5943180000000001,-0.009146069,-1.631489,0.26198,0.7696533,30.688309999999998,0.3868336,2.280857,7.604305,2.03431,7.746592999999999,-6.976381,-1.9941830000000003,-19.69274,31.04555,0.0019063970000000002,0.01174864,0.06654296,2.279044,1.841518,0.2345455,0.1472391,0.27735290000000007,0.4079743,-35.36031,252,whigh,high
